PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
281308,01-JUL-14,30-JUN-15,Settled,HENDERSON HEALTH CARE SERVICES          ,1621 FRONT STREET                       ,,HENDERSON                               ,NE                                      ,68371                                   ,YORK                                    ,,,,,,,,,,13,4745,740,29,944,,49.89,,56,6,100,,,,,,,
281309,01-JUL-14,30-JUN-15,Settled,COMMUNITY MEMORIAL HOSPITAL             ,1579 MIDLAND STREET                     ,N                                       ,SYRACUSE                                ,NE                                      ,68446                                   ,OTOE                                    ,,,,,,,,,,18,6570,539,,663,,69.87,,88,,105,,,,,,,
281310,01-JUL-14,31-DEC-14,Reopened,REGIONAL WEST GARDEN COUNTY HOSPITAL    ,1100 WEST 2ND ST                        ,32                                      ,OSHKOSH                                 ,NE                                      ,69154-                                  ,GARDEN                                  ,,,,,,,,,,10,1840,76,,80,,51.88,,16,,19,,,,,,,
281311,01-JUL-14,30-JUN-15,Settled,FRANKLIN COUNTY MEMORIAL HOSPITAL       ,1406 Q STREET                           ,315                                     ,FRANKLIN                                ,NE                                      ,68939-0315                              ,FRANKLIN                                ,,,,,,,,,,14,5110,311,16,367,,39.97,,54,4,72,,,,,,,
281312,01-JUL-14,30-JUN-15,Settled,GENOA COMMUNITY HOSPITAL                ,709 EWING AVE                           ,,GENOA                                   ,NE                                      ,68640                                   ,NANCE                                   ,,,,,,,,,,17,6205,722,60,882,,45.98,,81,8,115,,,,,,,
281313,01-JUL-14,30-JUN-15,Settled,GOTHENBURG MEMORIAL HOSP                ,910 20TH STREET                         ,469                                     ,GOTHENBURG                              ,NE                                      ,69138-                                  ,DAWSON                                  ,,,,,,,,,,12,4380,969,128,1539,,111.18,,145,26,298,,,,,,,
281314,01-JUL-14,30-JUN-15,Settled,ANNIE JEFFREY MEM. CNTY HLTH. CTR.      ,531 BEEBE                               ,428                                     ,OSCEOLA                                 ,NE                                      ,68651-0428                              ,POLK                                    ,,,,,,,,,,15,5475,371,62,506,,49.24,,90,16,126,,,,,,,
281315,01-MAY-14,30-APR-15,Settled,BRODSTONE MEMORIAL HOSPITAL             ,520 EAST 10TH STREET                    ,187                                     ,SUPERIOR                                ,NE                                      ,68978-0187                              ,NUCKOLLS                                ,,,,,,,,,,25,9125,1734,96,2168,,134.34,,301,30,444,,,,,,,
281316,01-JUL-14,30-JUN-15,Settled,WEBSTER COUNTY COMMUNITY HOSPITAL       ,6TH & FRANKLIN ST                       ,465                                     ,RED CLOUD                               ,NE                                      ,68970-0465                              ,WEBSTER                                 ,,,,,,,,,,13,4745,717,11,1120,,33.23,,76,3,95,,,,,,,
281317,01-OCT-13,30-JUN-14,Settled,TILDEN COMMUNITY HOSPITAL               ,308 WEST 2ND STREET                     ,340                                     ,TILDEN                                  ,NE                                      ,68781                                   ,ANTELOPE                                ,,,,,,,,,,20,5460,264,3,334,,18.66,,12,1,18,,,,,,,
281318,01-JUL-14,30-JUN-15,Settled,MORRILL COUNTY COMMUNITY HOSPITAL       ,1313 S STREET                           ,579                                     ,BRIDGEPORT                              ,NE                                      ,69336-                                  ,MORRILL                                 ,,,,,,,,,,20,7300,500,18,592,,70.7,,66,10,111,,,,,,,
281319,01-OCT-13,30-SEP-14,Settled,JEFFERSON COMMUNITY HEALTH CENTER       ,2200 NORTH H STREET                     ,277                                     ,FAIRBURY                                ,NE                                      ,68352-                                  ,JEFFERSON                               ,,,,,,,,,,25,9125,1098,41,1414,,116.02,,165,11,252,,,,,,,
281320,01-OCT-13,30-SEP-14,Settled,MEMORIAL COMMUNITY HEALTH  INC.         ,1423 7TH STREET                         ,,AURORA                                  ,NE                                      ,68818-                                  ,HAMILTON                                ,,,,,,,,,,14,5110,1026,108,1450,,86.87,,126,8,230,17,,,,,,
281321,01-JUL-14,30-JUN-15,Settled,OAKLAND MERCY                           ,601 EAST 2ND STREET                     ,,OAKLAND                                 ,NE                                      ,68045                                   ,BURT                                    ,,,,,,,,,,18,6570,604,16,668,,34.45,,84,6,100,,,,,,,
281322,01-JAN-14,31-DEC-14,Settled,SAINT FRANCIS MEMORIAL HOSPITAL         ,430 NORTH MONITOR STREET                ,,WEST POINT                              ,NE                                      ,68788                                   ,DODGE                                   ,,,,,,,,,,25,9125,2242,73,3045,,136.21,,275,2,476,,,,,,,
281323,01-JUL-14,30-JUN-15,Reopened,CHI HEALTH SCHUYLER                     ,104 WEST 17TH STREET                    ,,SCHUYLER                                ,NE                                      ,68661-1396                              ,COLFAX                                  ,,,,,,,,,,25,9125,355,1,422,,54.12,,39,1,63,,,,,,,
281324,01-MAY-14,30-APR-15,Settled,NEMAHA COUNTY HOSPITAL                  ,2022 13TH STREET                        ,,AUBURN                                  ,NE                                      ,68305-                                  ,NEMAHA                                  ,,,,,,,,,,16,6205,1192,15,1307,,82.29,,119,7,168,,,,,,,
281325,01-JUL-14,30-JUN-15,Settled,BROWN COUNTY HOSPITAL                   ,945 EAST ZERO                           ,,AINSWORTH                               ,NE                                      ,69210-                                  ,BROWN                                   ,,,,,,,,,,23,8395,1025,2,1181,,58.5,,86,2,120,,,,,,,
281326,01-JUL-14,30-JUN-15,Settled,ANTELOPE MEMORIAL HOSPITAL              ,102 WEST 9TH STREET                     ,,NELIGH                                  ,NE                                      ,68756-                                  ,ANTELOPE                                ,,,,,,,,,,20,7300,1684,14,2116,,97.86,,164,7,232,,,,,,,
281327,01-MAY-14,30-APR-15,Settled,COZAD COMMUNITY HOSPITAL                ,300 EAST 12TH STREET                    ,108                                     ,COZAD                                   ,NE                                      ,69130-                                  ,DAWSON                                  ,,,,,,,,,,20,7545,1280,140,1875,,107.83,,167,10,337,,,,,,,
281328,01-JUL-14,30-JUN-15,Reopened,LITZENBERG MEMORIAL COUNTY HOSPITAL     ,1715 26TH STREET                        ,,CENTRAL CITY                            ,NE                                      ,68826-                                  ,MERRICK                                 ,,,,,,,,,,20,7300,1648,52,1887,,79.28,,194,14,249,,,,,,,
281329,01-JUL-14,30-JUN-15,Settled,AVERA ST. ANTHONYS HOSPITAL             ,300 N 2ND STREET                        ,,ONEILL                                  ,NE                                      ,68763-1173                              ,HOLT                                    ,,,,,,,,,,25,9125,2503,146,3677,,187.57,,425,9,792,66,,,,,,
281330,01-OCT-13,30-SEP-14,Reopened,WARREN MEMORIAL HOSPITAL                ,905 2ND STREET                          ,,FRIEND                                  ,NE                                      ,68359                                   ,SALINE                                  ,,,,,,,,,,12,4380,506,,543,,32.96,,6,,6,,,,,,,
281331,01-JUL-14,30-JUN-15,Settled,AVERA CREIGHTON HOSPITAL                ,1503 MAIN STREET                        ,186                                     ,CREIGHTON                               ,NE                                      ,68729                                   ,KNOX                                    ,,,,,,,,,,23,8395,874,25,1148,,75.34,,133,6,192,,,,,,,
281332,01-JUL-14,30-JUN-15,Settled,BUTLER COUNTY HEALTH CARE CENTER        ,372 SOUTH 9TH STREET                    ,,DAVID CITY                              ,NE                                      ,68632-2199                              ,BUTLER                                  ,,,,,,,,,,20,7300,1441,70,1988,,97.8,,225,16,351,,,,,,,
281333,01-JUL-14,30-JUN-15,Reopened,ROCK COUNTY HOSPITAL                    ,102 EAST SOUTH STREET                   ,,BASSETT                                 ,NE                                      ,68714                                   ,ROCK                                    ,,,,,,,,,,24,8760,382,8,941,,51.44,,65,4,103,,,,,,,
281334,01-OCT-13,30-SEP-14,Settled w/Audit,BOONE COUNTY HEALTH CENTER              ,723 WEST FAIRVIEW                       ,,ALBION                                  ,NE                                      ,68620-                                  ,BOONE                                   ,,,,,,,,,,25,9125,1954,203,2873,,171.65,,332,57,542,,,,,,,
281335,01-AUG-14,31-JUL-15,Settled,CALLAWAY DISTRICT HOSPITAL              ,211 EAST KIMBALL                        ,100                                     ,CALLAWAY                                ,NE                                      ,68825-0100                              ,CUSTER                                  ,,,,,,,,,,12,4380,701,3,785,,35.34,,133,2,160,,,,,,,
281336,01-OCT-13,30-SEP-14,Settled,YORK GENERAL HOSPITAL INC               ,2222 LINCOLN AVENUE                     ,,YORK                                    ,NE                                      ,68467-                                  ,YORK                                    ,,,,,,,,,,25,9125,2392,261,3734,,243.36,,456,63,819,6,,,,,,
281338,01-JUL-14,30-JUN-15,Settled w/Audit,HOWARD COUNTY MEDICAL CENTER            ,1113 SHERMAN STREET                     ,406                                     ,SAINT PAUL                              ,NE                                      ,68873-0406                              ,HOWARD                                  ,,,,,,,,,,25,9125,1344,60,1712,,105.07,,172,19,259,,,,,,,
281339,01-OCT-13,30-SEP-14,Settled,MEMORIAL HEALTH CARE SYSTEMS            ,300 NORTH COLUMBIA AVENUE               ,,SEWARD                                  ,NE                                      ,68434-                                  ,SEWARD                                  ,,,,,,,,,,24,8760,2537,36,3360,,158.03,,287,1,444,15,,,,,,
281340,01-MAR-14,28-FEB-15,Settled,DUNDY COUNTY HOSPITAL                   ,1313 NORTH CHEYENNE STREET              ,,BENKELMAN                               ,NE                                      ,69021-3074                              ,DUNDY                                   ,,,,,,,,,,14,5110,460,7,951,,65.43,,86,4,111,,,,,,,
281341,01-OCT-13,30-SEP-14,Settled,CHADRON COMMUNITY HOSPITAL              ,825 CENTENNIAL DRIVE                    ,,CHADRON                                 ,NE                                      ,69337-9400                              ,DAWES                                   ,,,,,,,,,,25,9125,982,122,2020,,134.85,,196,13,506,,,,,,,
281342,01-JUL-14,30-JUN-15,Reopened,SAINT MARYS HOSPITAL                    ,1301 GRUNDMAN BLVD                      ,,NEBRASKA CITY                           ,NE                                      ,68410-3319                              ,OTOE                                    ,,,,,,,,,,18,6570,699,117,1429,,108.48,,137,21,390,46,,,,,,
281343,01-JUL-14,30-JUN-15,Settled,WEST HOLT MEMORIAL HOSPITAL             ,406 WEST NEELY STREET                   ,,ATKINSON                                ,NE                                      ,68713-0200                              ,HOLT                                    ,,,,,,,,,,17,6205,846,16,940,,66.36,,149,5,180,,,,,,,
281344,01-APR-14,31-MAR-15,Settled,CHERRY COUNTY HOSPITAL                  ,510 NORTH GREEN STREET                  ,410                                     ,VALENTINE                               ,NE                                      ,69201-                                  ,CHERRY                                  ,,,,,,,,,,25,9125,1021,224,1608,,86.72,,189,66,378,,,,,,,
281345,01-JAN-14,31-DEC-14,Settled,PROVIDENCE MEDICAL CENTER               ,1200 PROVIDENCE ROAD                    ,,WAYNE                                   ,NE                                      ,68787-1299                              ,WAYNE                                   ,,,,,,,,,,25,9125,1414,89,2209,,145.22,,209,33,386,,,,,,,
281346,01-JUL-14,30-JUN-15,Reopened,CHI HEALTH PLAINVIEW                    ,704 N 3RD STREET                        ,489                                     ,PLAINVIEW                               ,NE                                      ,68769-                                  ,PIERCE                                  ,,,,,,,,,,15,5475,598,28,708,,41.23,,97,6,112,,,,,,,
281347,01-JUL-14,30-JUN-15,Settled,OSMOND GENERAL HOSPITAL                 ,402 NORTH MAPLE                         ,,OSMOND                                  ,NE                                      ,68765-                                  ,PIERCE                                  ,,,,,,,,,,21,7665,684,1,2513,,55.76,,84,1,105,,,,,,,
281348,01-MAY-14,30-APR-15,Reopened,TRI VALLEY HEALTH SYSTEM                ,WEST HIGHWAY 6 AND 34                   ,488                                     ,CAMBRIDGE                               ,NE                                      ,69022-                                  ,FURNAS                                  ,,,,,,,,,,25,9125,2753,142,3234,,117.73,,237,33,357,,,,,,,
281349,01-JUL-14,30-JUN-15,Settled,PENDER COMMUNITY HOSPITAL DISTRICT      ,100 HOSPITAL DRIVE                      ,100                                     ,PENDER                                  ,NE                                      ,68047                                   ,THURSTON                                ,,,,,,,,,,21,7665,2149,184,3113,,103.46,,242,6,510,,,,,,,
281350,01-JUL-14,30-JUN-15,Settled,JOHNSON COUNTY HOSPITAL                 ,202 HIGH STREET                         ,,TECUMSEH                                ,NE                                      ,68450                                   ,JOHNSON                                 ,,,,,,,,,,18,6570,886,3,1097,,77.91,,98,1,124,,,,,,,
281351,01-JUL-14,30-JUN-15,Reopened,CHASE COUNTY COMMUNITY HOSPITAL         ,600 WEST 12TH STREET                    ,819                                     ,IMPERIAL                                ,NE                                      ,69033-                                  ,CHASE                                   ,,,,,,,,,,22,8030,435,9,508,,61.47,,54,5,76,,,,,,,
281352,01-AUG-14,31-JUL-15,Settled,COMMUNITY MEDICAL CENTER  INC.          ,3307 BARADA STREET                      ,399                                     ,FALLS CITY                              ,NE                                      ,68355                                   ,RICHARDSON                              ,,,,,,,,,,24,8760,2508,125,3328,,138.59,,411,36,637,,,,,,,
281353,01-JUL-14,30-JUN-15,Settled,VALLEY COUNTY HEALTH SYSTEM             ,2707 L STREET                           ,,ORD                                     ,NE                                      ,68862-                                  ,VALLEY                                  ,,,,,,,,,,16,5840,1978,11,2279,,139.86,,225,5,297,,,,,,,
281354,01-JAN-14,31-DEC-14,Settled,CRETE AREA MEDICAL CENTER               ,2910 BETTEN DRIVE                       ,,CRETE                                   ,NE                                      ,68333-                                  ,SALINE                                  ,,,,,,,,,,24,8760,828,220,1399,,114.85,,131,66,295,,,,,,,
281355,01-JAN-14,31-DEC-14,Reopened,OGALLALA COMMUNITY HOSPITAL             ,2601 NORTH SPRUCE                       ,,OGALLALA                                ,NE                                      ,69153-                                  ,KEITH                                   ,,,,,,,,,,18,6570,957,196,1644,,90.47,,229,52,457,,,,,,,
281356,01-JUL-14,30-JUN-15,Settled,PERKINS COUNTY HEALTH SERVICES          ,902 CENTRAL AVENUE                      ,,GRANT                                   ,NE                                      ,69140-                                  ,PERKINS                                 ,,,,,,,,,,20,7300,1381,77,1886,,114.51,,170,18,296,,,,,,,
281357,01-JAN-14,31-DEC-14,Settled,MEMORIAL HEALTH CENTER                  ,645 OSAGE STREET                        ,,SIDNEY                                  ,NE                                      ,69162-                                  ,CHEYENNE                                ,,,,,,,,,,19,6935,1810,175,2893,,232.78,,357,51,711,,,,,,,
281358,01-JUL-14,30-JUN-15,Settled,GORDON MEMORIAL HOSPITAL DISTRICT       ,300 E 8TH STREET                        ,,GORDON                                  ,NE                                      ,69343                                   ,SHERIDAN                                ,,,,,,,,,,25,9125,589,34,751,,70.83,,89,15,141,,,,,,,
281359,01-JAN-14,31-DEC-14,Reopened,MEMORIAL COMMUNITY HOSPITAL             ,810 N 22ND ST                           ,250                                     ,BLAIR                                   ,NE                                      ,68008                                   ,WASHINGTON                              ,,,,,,,,,,21,7665,1027,206,1906,,173.61,,204,47,390,,,,,,,
281360,01-JUL-14,30-JUN-15,Settled,BOX BUTTE GENERAL HOSPITAL              ,2101 BOX BUTTE AVENUE                   ,810                                     ,ALLIANCE                                ,NE                                      ,69301                                   ,BOX BUTTE                               ,,,,,,,,,,25,9125,2388,337,3691,,212.26,,389,70,734,,,,,,,
281361,01-JUL-14,30-JUN-15,Settled,LEXINGTON REGIONAL HEALTH CENTER        ,1201 N ERIE STREET                      ,980                                     ,LEXINGTON                               ,NE                                      ,68850                                   ,DAWSON                                  ,,,,,,,,,,25,9125,1150,447,2540,,172.24,,138,31,484,104,,,,,,
281362,01-JAN-14,31-DEC-14,Settled w/Audit,PHELPS MEMORIAL HEALTH CENTER           ,1215 TIBBALS                            ,630                                     ,HOLDREGE                                ,NE                                      ,68949-                                  ,PHELPS                                  ,,,,,,,,,,25,9125,3350,262,4634,,195.19,,573,57,889,,,,,,,
281363,01-JUL-14,30-JUN-15,Settled,COMMUNITY HOSPITAL ASSOCOCIATION        ,1301 EAST H STREET                      ,1328                                    ,MCCOOK                                  ,NE                                      ,69001-1328                              ,RED WILLOW                              ,,,,,,,,,,25,9125,2472,288,3723,,226.06,,528,116,870,,,,,,,
281364,01-OCT-13,30-SEP-14,Settled,BEATRICE COMMUNITY HOSPITAL             ,4800 HOSPITAL PARKWAY                   ,,BEATRICE                                ,NE                                      ,68310-                                  ,GAGE                                    ,,,,,,,,,,25,9125,2623,291,4545,,298.81,,486,89,905,,,,,,,
281365,01-OCT-13,30-SEP-14,Settled,JENNIE M. MELHAM MEMORIAL MED CENTER    ,145 E. MEMORIAL DRIVE                   ,,BROKEN BOW                              ,NE                                      ,68822-                                  ,CUSTER                                  ,,,,,,,,,,23,8395,1647,186,2277,,108.51,,300,48,496,,,,,,,
282000,01-JUL-14,30-JUN-15,Reopened,MADONNA LONG TERM CARE HOSPITAL         ,5401 SOUTH STREET                       ,,LINCOLN                                 ,NE                                      ,68506-2134                              ,LANCASTER                               ,,,,,,,,,,96,35040,10252,959,15660,,124.82,,314,14,621,,,,,,,
282001,01-JUL-14,30-JUN-15,Reopened,SSH - OMAHA  INC.                       ,1870 SOUTH 75TH STREET                  ,,OMAHA                                   ,NE                                      ,68124                                   ,DOUGLAS                                 ,,,,,,,,,,52,18980,12373,,14769,,144.1,,499,,593,,,,,,,
283025,01-JUL-14,30-JUN-15,Settled,MADONNA REHABILITATION HOSPITAL         ,5401 SOUTH STREET                       ,,LINCOLN                                 ,NE                                      ,68506-2134                              ,LANCASTER                               ,,,,,,,,,,96,33105,3254,3218,21704,,156.79,,146,67,621,37,,,,,,
283300,01-JAN-14,31-DEC-14,Settled,BOYS TOWN NATIONAL RESEARCH HOSPITAL    ,555 NORTH 30TH STREET                   ,,OMAHA                                   ,NE                                      ,68131                                   ,DOUGLAS                                 ,,,,,,,,,,61,22265,2,61,616,,632.2,,2,17,215,,,,,,,
283301,01-JAN-14,31-DEC-14,Settled,CHILDRENS HOSPITAL & MEDICAL CENTER     ,8200 DODGE STREET                       ,,OMAHA                                   ,NE                                      ,68114-4113                              ,DOUGLAS                                 ,,,,,,,,,1806,139,50735,36,13707,33115,27.06,1512.1,,9,1741,4927,,,,,,,
284003,01-JUL-14,30-JUN-15,Settled,LINCOLN REGIONAL CENTER                 ,FOLSOM & PROSPECTOR                     ,94949                                   ,LINCOLN                                 ,NE                                      ,68509-4949                              ,LANCASTER                               ,,,,,,,,,,244,81857,433,2450,81857,,491,,12,9,46,,,,,,,
284009,01-JUL-14,30-JUN-15,Settled,DOUGLAS COUNTY HOSPITAL                 ,4102 WOOLWORTH AVENUE                   ,,OMAHA                                   ,NE                                      ,68105-                                  ,DOUGLAS                                 ,,,,,,,,,,16,5840,990,833,3714,,93,,205,229,980,,,,,,,
290001,01-JUL-14,30-JUN-15,Reopened,RENOWN REGIONAL MEDICAL CENTER          ,1155 MILL STREET                        ,,RENO                                    ,NV                                      ,89502-1576                              ,WASHOE                                  ,5222311,,,4274118,,,.179,1387676,501735,619,225935,45327,27981,150827,56.98,2692.24,,7778,4843,27286,2802,,,,,,
290002,01-APR-14,31-MAR-15,Reopened,SOUTH LYON MEDICAL CENTER               ,WHITAKER & SURPRISE                     ,940                                     ,YERINGTON                               ,NV                                      ,89447                                   ,LYON                                    ,,,,,,,,,,14,5110,261,16,356,,82.14,,78,2,109,,,,,,,
290003,01-FEB-14,31-JAN-15,Reopened,SUNRISE HOSPITAL AND MEDICAL CENTER     ,3186 MARYLAND PARKWAY                   ,,LAS VEGAS                               ,NV                                      ,89109-2317                              ,CLARK                                   ,1496993,,,6927484,,,.3849,443655,83426,599,218635,36922,46761,174362,19.16,2433.55,,6487,6874,29634,,,,,,,1041
290005,01-MAR-14,28-FEB-15,Reopened,NORTH VISTA HOSPITAL                    ,1409 EAST LAKE MEAD BLVD                ,,NORTH LAS VEGAS                         ,NV                                      ,89030                                   ,CLARK                                   ,,,,1638509,,,.4013,,,127,46355,9075,10864,27246,,805,,1736,1137,5175,,,,256,,979,
290006,01-JAN-14,31-DEC-14,Settled,BANNER CHURCHILL COMMUNITY HOSPITAL     ,801 EAST WILLIAMS                       ,,FALLON                                  ,NV                                      ,89406                                   ,CHURCHILL                               ,,,,,,,,,,40,14600,3377,1451,6680,,228,,735,372,1741,,,,,,,
290007,01-JUL-14,30-JUN-15,Reopened,UNIVERSITY MEDICAL CENTER               ,1800 WEST CHARLESTON BLVD.              ,,LAS VEGAS                               ,NV                                      ,89102                                   ,CLARK                                   ,6390078,,,3134882,,,.4246,2669130,701665,499,182135,17661,40701,121498,185.03,3263,,2621,7726,23017,,,,,,,
290008,01-JUL-14,30-JUN-15,Settled,NORTHEASTERN NEVADA REGIONAL HOSPITA    ,2001 ERRECART BOULEVARD                 ,,ELKO                                    ,NV                                      ,89801                                   ,ELKO                                    ,,,,97598,,,.0705,,,59,21535,3182,1040,7698,,261.93,,818,422,2403,,,,53,,113,
290009,01-JAN-14,31-DEC-14,Reopened,ST MARYS REGIONAL MEDICAL CENTER        ,235 WEST SIXTH STREET                   ,,RENO                                    ,NV                                      ,89503-4548                              ,WASHOE                                  ,,,,1747281,,,.1437,,,252,91980,18683,7454,62180,,1454,,4654,1160,16930,,,,,,,
290012,01-JUL-14,30-JUN-15,Settled,ST. ROSE DOMINICAN - DELIMA             ,102 EAST LAKE MEAD DRIVE                ,,HENDERSON                               ,NV                                      ,89015                                   ,CLARK                                   ,,,,493409,,,.1187,,,81,29565,8340,2574,21113,,585.19,,1752,709,4790,,,,,,,618
290019,01-JAN-14,31-DEC-14,Settled,CARSON TAHOE REGIONAL HEALTHCARE        ,1600 MEDICAL PARKWAY                    ,,CARSON CITY                             ,NV                                      ,89702                                   ,CARSON CITY                             ,,,,839484,,,.0776,,,148,54020,18871,7022,37798,,901.03,,4499,1675,9475,,,,350,13,1227,133
290020,01-JAN-14,31-DEC-14,Settled,NYE REGIONAL MEDICAL CENTER             ,825 SOUTH MAIN STREET                   ,391                                     ,TONOPAH                                 ,NV                                      ,89049                                   ,NYE                                     ,,,,2983,,,.12,,,10,3650,43,22,137,,64.03,,18,7,51,,,,,,,
290021,01-JAN-14,31-DEC-14,Reopened,VALLEY HOSPITAL MEDICAL CENTER          ,620 SHADOW LANE                         ,,LAS VEGAS                               ,NV                                      ,89106                                   ,LAS VEGAS                               ,9202958,,,1941519,,,.2315,3644663,549184,221,84094,19558,13798,67014,80.8,1142.8,,3131,1736,11931,1429,,,,3,,392
290022,01-JAN-14,31-DEC-14,Reopened,DESERT SPRINGS HOSPITAL MEDICAL CNTR    ,2075 EAST FLAMINGO ROAD                 ,,LAS VEGAS                               ,NV                                      ,89119                                   ,LAS VEGAS                               ,,,,1026239,,,.1415,,,192,70080,16348,8240,54484,1.13,840.16,,2953,969,10498,792,,,113,21,551,538
290032,01-JAN-14,31-DEC-14,Reopened,NORTHERN NEVADA MEDICAL CENTER          ,2375 EAST PRATER WAY                    ,,SPARKS                                  ,NV                                      ,89431                                   ,WASHOE                                  ,,,,259521,,,.0859,,,72,26280,4455,1199,10054,,314.55,,1272,266,3011,203,,,,7,450,135
290039,01-JAN-14,31-DEC-14,Reopened,MOUNTAIN VIEW HOSPITAL                  ,3100 N. TENAYA WAY                      ,,LAS VEGAS                               ,NV                                      ,89128                                   ,CLARK                                   ,,,,2425208,,,.1481,,,305,111325,35727,10837,91872,,1177.08,,6456,1719,18470,2046,,,,,,838
290041,01-JAN-14,31-DEC-14,Reopened,SUMMERLIN HOSPITAL MEDICAL CENTER       ,657 TOWN CENTER DRIVE                   ,,LAS VEGAS                               ,NV                                      ,89114                                   ,LAS VEGAS                               ,,,,1163076,,,.1375,,,336,122640,19353,10149,89786,.52,1418.94,,3428,1037,18426,3274,,,,71,,651
290042,01-JAN-14,31-DEC-14,Settled,HARMON HOSPITAL                         ,2710 EAST HARMON AVENUE                 ,,LAS VEGAS                               ,NV                                      ,89119                                   ,CLARK                                   ,,,,,,,,,,116,42340,119,,40193,,253,,8,,2720,,,,,,,
290045,01-JUL-14,30-JUN-15,Reopened,ST. ROSE DOMINICAN - SIENA              ,3001 ST ROSE PARKWAY                    ,,HENDERSON                               ,NV                                      ,89052                                   ,CLARK                                   ,2830652,,,1091246,,,.0929,339640,113168,230,83950,21232,6275,75378,17.39,1418.02,,4021,2094,16800,,,,,,,
290046,01-JAN-14,31-DEC-14,Reopened,SPRING VALLEY HOSPITAL MEDICAL CNTR     ,5400 SOUTH RAINBOW BLVD                 ,,LAS VEGAS                               ,NV                                      ,89119                                   ,LAS VEGAS                               ,,,,1517165,,,.2229,,,203,74095,13138,10557,69670,.92,1033.9,,2514,1232,14743,,,,,19,,595
290047,01-FEB-14,31-JAN-15,Reopened,SOUTHERN HILLS HOSPITAL & MEDICAR CT    ,9300 WEST SUNSET RD                     ,,LAS VEGAS                               ,NV                                      ,89148                                   ,CLARK                                   ,,,,550286,,,.1071,,,120,43800,9779,2662,32072,,523.14,,2049,504,7512,1078,,,39,,360,
290049,01-JUL-14,30-JUN-15,Settled,RENOWN SOUTH MEADOWS MED CENTER         ,1155 MILL STREET                        ,,RENO                                    ,NV                                      ,89502                                   ,WASHOE                                  ,,,,,,,,,,76,27740,3271,702,8843,,364,,944,185,2894,102,,,,41,,892
290051,01-JAN-14,31-DEC-14,Reopened,SIERRA SURGERY HOSPITAL  LLC            ,1400 MEDICAL PARKWAY                    ,,CARSON CITY                             ,NV                                      ,89703-                                  ,CARSON CITY                             ,,,,,,,,,,15,5475,1029,78,2011,,101.55,,381,31,788,,,,,,,
290053,01-JUL-14,30-JUN-15,Reopened,ST. ROSE DOMINICAN - SAN MARTIN         ,8280 WEST WARM SPRINGS ROAD             ,,LAS VEGAS                               ,NV                                      ,89113                                   ,CLARK                                   ,,,,543962,,,.0961,,,147,53655,11765,2573,32543,,648,,2065,464,7389,,,,,,,
290054,01-JAN-14,31-DEC-14,Reopened,CENTENNIAL HILLS HOSPITAL               ,6900 N. DURANGO DRIVE                   ,,LAS VEGAS                               ,NV                                      ,89149                                   ,LAS VEGAS                               ,,,,742125,,,.137,,,190,69350,9577,4111,42041,,639.17,,2209,724,10961,,,,,,,
291300,01-JUL-14,30-JUN-15,Settled w/Audit,MT. GRANT GENERAL HOSPITAL              ,1ST AND A STREETS                       ,1510                                    ,HAWTHORNE                               ,NV                                      ,89415                                   ,MINERAL                                 ,,,,,,,,,,11,4015,1581,198,2446,,67.09,,229,39,395,,,,,,,
291301,01-JUL-14,30-JUN-15,Reopened,INCLINE VILLAGE HOSPITAL                ,880 ALDER AVENUE                        ,,INCLNE VILLAGE                          ,NV                                      ,89451-                                  ,WASHOE                                  ,,,,,,,,,,4,1460,7,2,11,,31.45,,5,1,8,,,,,,,
291302,01-JUL-14,30-JUN-15,Settled,WILLIAM BEE RIRIE HOSPITAL              ,1500 AVENUE G                           ,,ELY                                     ,NV                                      ,89301                                   ,WHITE PINE                              ,,,,,,,,,,25,9125,668,193,1131,,143.62,,197,73,346,,,,,,,
291303,01-JUL-14,30-JUN-15,Settled,BATTLE MOUNTAIN GENERAL HOSPITAL        ,535 HUMBOLDT STREET                     ,,BATTLE MOUNTAIN                         ,NV                                      ,89820                                   ,LANDER                                  ,,,,,,,,,,7,2555,38,,82,,79.24,,16,,27,,,,,,,
