PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
270087,01-APR-16,31-MAR-17,Settled,HEALTHCENTER NORTHWEST                  ,320 SUNNYVIEW LANE                      ,,KALISPELL                               ,MT                                      ,59901                                   ,FLATHEAD                                ,,,,21169,,,.0485,,,17,6205,433,79,1090,,290,,177,33,431,,,,,17,,143
270089,12-JUL-16,31-DEC-16,Settled,BIG SKY MEDICAL CENTER                  ,344 TOWN CENTER AVE                     ,161529                                  ,BIG SKY                                 ,MT                                      ,59716                                   ,,,,,,,,,,,4,692,20,,48,,38.86,,8,,26,,,,,,,
271300,01-JUL-16,30-JUN-17,Settled,NORTHEAST MONTANA HEALTHCARE-POPLAR     ,COURT AVE                               ,,POPLAR                                  ,MT                                      ,59255                                   ,ROOSEVELT                               ,,,,,,,,,,20,7300,315,658,1420,,40.67,,37,58,115,,,,,,,
271301,01-JUL-16,30-JUN-17,Settled,FALLON MEDICAL COMPLEX                  ,202 SOUTH 4TH STREET WEST               ,820                                     ,BAKER                                   ,MT                                      ,59313-0820                              ,FALLON                                  ,,,,,,,,,,25,9125,422,2917,6455,,72.11,,66,,85,,,,,,,
271302,01-JUL-16,30-JUN-17,Settled w/Audit,DAHL MEMORIAL HEALTHCARE ASSOC.         ,215 SANDY STREET                        ,46                                      ,EKALAKA                                 ,MT                                      ,59324                                   ,CARTER                                  ,,,,,,,,,,25,9125,370,,6820,,33,,24,,27,,,,,,,
271303,01-JUL-16,30-JUN-17,Settled,GRANITE COUNTY MEDICAL CENTER           ,310 SANSOME STREET                      ,729                                     ,PHILIPSBURG                             ,MT                                      ,59858-                                  ,GRANITE                                 ,,,,,,,,,,25,9125,157,5113,7532,,30.24,,8,1,12,,,,,,,
271304,01-JUL-16,30-JUN-17,Settled,MISSOURI RIVER MEDICAL CENTER           ,1501 ST CHARLES STREET                  ,BOX 249                                 ,FORT BENTON                             ,MT                                      ,59442-                                  ,,,,,,,,,,,25,9125,601,3,5519,,54.27,,23,2,36,,,,,,,
271305,01-JUL-16,30-JUN-17,Settled w/Audit,MCCONE COUNTY HEALTH CENTER             ,205 SULLIVAN AVENUE                     ,48                                      ,CIRCLE                                  ,MT                                      ,59215                                   ,MCCONE                                  ,,,,,,,,,,30,10795,377,2705,7415,,40.35,,44,2,46,,,,,,,
271306,01-JUL-16,30-JUN-17,Settled,MOUNTAINVIEW MEDICAL CENTER             ,16 WEST MAIN                            ,,WHITE SULPHER SPRINGS                   ,MT                                      ,59645                                   ,MEAGHER                                 ,,,,,,,,,,25,9125,974,21,6900,,51.79,,58,8,77,,,,,,,
271307,01-JAN-16,31-DEC-16,Settled,BENEFIS TETON MEDICAL CENTER            ,915 FOURTH STREET NW                    ,,CHOTEAU                                 ,MT                                      ,59422                                   ,TETON                                   ,,,,,,,,,,10,3660,270,12,507,,46.31,,43,5,102,,,,,,,
271308,01-MAY-16,30-APR-17,Settled w/Audit,ROOSEVELT MEDICAL CENTER                ,818 2ND AVENUE EAST                     ,419                                     ,CULBERTSON                              ,MT                                      ,59218                                   ,ROOSEVELT                               ,,,,,,,,,,33,11309,690,4527,8167,,47.96,,22,2,25,,,,,,,
271309,01-JUL-16,30-JUN-17,Settled,PRAIRIE COMMUNITY HOSPITAL              ,312 S. ADAMS AVE                        ,156                                     ,TERRY                                   ,MT                                      ,59349-0156                              ,PRAIRIE                                 ,,,,,,,,,,22,8030,410,,6873,,29.63,,11,,12,,,,,,,
271310,01-JUL-16,30-JUN-17,Settled,GARFIELD CO. HEALTH CENTER              ,332 LEAVITT AVENUE                      ,389                                     ,JORDAN                                  ,MT                                      ,59337                                   ,GARFIELD                                ,,,,,,,,,,4,1460,3,,3,,13.33,,1,,1,,,,,,,
271311,01-JUL-16,30-JUN-17,Settled,BIG SANDY MEDICAL CENTER                ,166 MONTANA AVENUE                      ,,BIG SANDY                               ,MT                                      ,59520                                   ,CHOUTEAU                                ,,,,,,,,,,8,2920,402,,535,,28.98,,12,,16,,,,,,,
271312,01-MAY-16,30-APR-17,Settled,PHILLIPS COUNTY HOSPITAL                ,311 SOUTH 8TH AVE EAST                  ,,MALTA                                   ,MT                                      ,59538                                   ,PHILLIPS                                ,,,,,,,,,,6,2196,690,34,877,,45.97,,130,14,246,,,,,,,
271313,01-JUL-16,30-JUN-17,Settled,PIONEER MEDICAL CENTER                  ,301 WEST 7TH                            ,,BIG TIMBER                              ,MT                                      ,59011                                   ,SWEETGRASS                              ,,,,,,,,,,25,9125,690,6,7990,,63.9,,58,3,71,,,,,,,
271314,01-JUL-16,30-JUN-17,Settled,DEER LODGE MEDICAL CENTER               ,1100 HOLLENBACK LANE                    ,,DEER LODGE                              ,MT                                      ,59722                                   ,POWELL                                  ,,,,,,,,,,16,5856,988,136,1463,,67.79,,110,60,227,,,,,,,
271315,01-OCT-15,30-SEP-16,Settled,FORT BELKNAP HEALTH CENTER              ,RR1                                     ,,HARLEM                                  ,MT                                      ,59523                                   ,BLAINE                                  ,,,,,,,,,,6,2196,7,,18,,163,,3,,11,,,,,,,
271316,01-JUL-16,30-JUN-17,Settled,FRANCES MAHON DEACONESS HOSPITAL        ,621 THIRD ST SOUTH                      ,,GLASGOW                                 ,MT                                      ,59230                                   ,VALLEY                                  ,,,,,,,,,,25,9125,890,394,2231,,191.2,,181,116,488,,,,,,,
271317,01-JUL-16,30-JUN-17,Settled w/Audit,LIVINGSTON HEALTHCARE                   ,504 SOUTH 13TH STREET                   ,,LIVINGSTON                              ,MT                                      ,59047                                   ,PARK                                    ,,,,,,,,,,25,9125,2183,585,4344,,205.36,,457,227,1007,,,,,,,
271318,01-JUL-16,30-JUN-17,Settled,BARRETT HOSPITAL AND HEALTHCARE         ,600 MT HWY 91 S                         ,,DILLON                                  ,MT                                      ,59725                                   ,BEAVERHEAD                              ,,,,,,,,,,18,6570,1266,160,2282,,211.23,,262,67,524,3,,,,,,
271319,01-NOV-15,31-OCT-16,Settled,RUBY VALLEY HOSPITAL                    ,2220 EAST CROFOOT                       ,336                                     ,SHERIDAN                                ,MT                                      ,59749-                                  ,MADISON                                 ,,,,,,,,,,10,3660,665,35,859,,36.95,,91,7,161,,,,,,,
271320,01-APR-16,31-MAR-17,Settled,CABINET PEAKS MEDICAL CENTER            ,209 HEALTH PARK DRIVE                   ,,LIBBY                                   ,MT                                      ,59923-2198                              ,LINCOLN                                 ,,,,,,,,,,25,9125,1248,454,2882,,207.49,,286,237,956,,,,,,,
271321,01-JAN-16,31-DEC-16,Settled,WHEATLAND MEMORIAL HEALTHCARE           ,530 3RD STREET NW                       ,287                                     ,HARLOWTON                               ,MT                                      ,59036-0287                              ,WHEATLAND                               ,,,,,,,,,,25,9150,577,,7983,,52.17,,27,,35,,,,,,,
271322,01-JUL-16,30-JUN-17,Settled,SHERIDAN MEMORIAL HOSPITAL              ,440 W. LAUREL AVE.                      ,,PLENTYWOOD                              ,MT                                      ,59254-                                  ,SHERIDAN                                ,,,,,,,,,,19,6954,1376,25,1834,,82.95,,117,14,152,,,,,,,
271323,01-JAN-16,31-DEC-16,Settled,CLARK FORK VALLEY HOSPITAL              ,10 KRUGER ROAD                          ,,PLAINS                                  ,MT                                      ,59859                                   ,SANDERS                                 ,,,,,,,,,,16,5856,1261,331,1998,,133.43,,199,118,426,,,,,,,
271324,01-JAN-16,31-DEC-16,Settled,PONDERA MEDICAL CENTER                  ,805 SUNSET BLVD                         ,,CONRAD                                  ,MT                                      ,59425                                   ,PONDERA                                 ,,,,,,,,,,20,7320,733,5,897,,102.15,,64,3,71,,,,,,,
271325,01-JAN-16,31-DEC-16,Settled w/Audit,ST LUKE COMMUNITY HOSPITAL              ,107 6TH AVENUE SOUTHWEST                ,,RONAN                                   ,MT                                      ,59864                                   ,LAKE                                    ,,,,,,,,,,25,9150,3098,1002,4945,,272.91,,362,286,803,,,,,,,
271326,01-JUL-16,30-JUN-17,Settled,BEARTOOTH BILLINGS CLINIC               ,2525 NORTH BROADWAY                     ,,RED LODGE                               ,MT                                      ,59806                                   ,CARBON                                  ,,,,,,,,,,10,3650,1044,15,1850,,105.42,,110,9,167,,,,,,,
271327,01-JUL-16,30-JUN-17,Settled,ROSEBUD COMMUNITY HOSPITAL              ,383 N 17TH AVE                          ,268                                     ,FORSYTH                                 ,MT                                      ,59327-                                  ,ROSEBUD                                 ,,,,,,,,,,24,9150,1158,15,3881,,51.85,,88,7,124,,,,,,,
271328,01-JUL-16,30-JUN-17,Settled,MARIAS MEDICAL CENTER                   ,640 PARK DRIVE                          ,,SHELBY                                  ,MT                                      ,59474-                                  ,TOOLE                                   ,,,,,,,,,,25,9150,546,183,996,,68.51,,79,57,209,,,,,,,
271329,01-OCT-15,30-SEP-16,Settled,MADISON VALLEY MEDICAL CENTER           ,217 NORTH MAIN                          ,,ENNIS                                   ,MT                                      ,59019                                   ,MADISON                                 ,,,,,,,,,,10,3660,1042,31,1329,,38,,100,9,170,,,,,,,
271330,01-JUL-16,30-JUN-17,Settled,STILLWATER COMMUNITY HOSPITAL           ,710 N. 11TH STREET                      ,,COLUMBUS                                ,MT                                      ,59019                                   ,STILLWATER                              ,,,,,,,,,,10,3650,565,13,668,,49.52,,66,5,93,,,,,,,
271331,01-JUL-16,30-JUN-17,Settled,MINERAL COMMUNITY HOSPITAL              ,1208 6TH AVE EAST                       ,,SUPERIOR                                ,MT                                      ,59872                                   ,MINERAL                                 ,,,,,,,,,,25,9125,357,36,5988,,80.26,,40,16,81,,,,,,,
271332,01-JUL-16,30-JUN-17,Settled,GLENDIVE MEDICAL CENTER INC             ,202 PROSPECT DRIVE                      ,,GLENDIVE                                ,MT                                      ,59330                                   ,DAWSON                                  ,,,,,,,,,,25,9125,1467,293,2516,,231.61,,273,68,735,,,,,,,
271333,01-JUL-16,30-JUN-17,Settled,BROADWATER HEALTH CENTER                ,110 NORTH OAK                           ,,TOWNSEND                                ,MT                                      ,59644                                   ,BROADWATER                              ,,,,,,,,,,9,3285,508,4,677,,51.53,,26,2,41,,,,,,,
271334,01-JUL-16,30-JUN-17,Settled,LIBERTY COUNTY HOSPITAL                 ,315 W MADISON AVE                       ,705                                     ,CHESTER                                 ,MT                                      ,59522-0705                              ,LIBERTY                                 ,,,,,,,,,,25,9125,455,3740,7251,,66.79,,44,2,62,,,,,,,
271335,01-JAN-16,31-DEC-16,Settled w/Audit,COMMUNITY HOSPITAL OF ANACONDA          ,401 WEST PENNSYLVANIA                   ,,ANACONDA                                ,MT                                      ,59711-1999                              ,DEER LODGE                              ,,,,,,,,,,25,9150,2931,854,5752,,293.46,,502,244,1253,29,,,,,,
271336,01-JUL-16,31-MAR-17,Settled w/Audit,NORTH VALLEY HOSPITAL                   ,1600 HOSPITAL WAY                       ,,WHITEFISH                               ,MT                                      ,59937-                                  ,FLATHEAD                                ,,,,,,,,,,25,9900,1206,1214,4674,,284.4,,314,302,1135,15,,,,,,
271337,01-OCT-15,30-SEP-16,Settled,NORTHERN ROCKIES MEDICAL CENTER         ,802 SECOND STREET SE                    ,,CUTBANK                                 ,MT                                      ,59427                                   ,GLACIER                                 ,,,,,,,,,,20,7320,461,112,816,,61.66,,106,55,217,,,,,,,
271338,01-JUL-16,30-JUN-17,Settled,BIG HORN COUNTY MEMORIAL HOSPITAL       ,17 NORTH MILES AVENUE                   ,4308                                    ,HARDIN                                  ,MT                                      ,59034-                                  ,BIG HORN                                ,,,,,,,,,,25,9125,1308,1465,3272,,95.89,,87,54,179,,,,,,,
271339,01-OCT-15,30-SEP-16,Settled,CROW/NORTHERN CHEYENNE INDIAN HOSPIT    ,1010 SOUTH 7650 EAST                    ,09                                      ,CROW AGENCY                             ,MT                                      ,59022                                   ,BIG HORN                                ,,,,,,,,,,24,8784,97,,432,,338,,36,,165,,,,,,,
271340,01-JUL-16,30-JUN-17,Settled,MARCUS DALY MEMORIAL HOSPITAL           ,1200 WESTWOOD DRIVE                     ,,HAMILTON                                ,MT                                      ,59840-                                  ,RAVALLI                                 ,,,,,,,,,,25,9125,2961,239,5255,,372.35,,641,274,1518,,,,,,,
271341,01-JUL-16,30-JUN-17,Settled,NORTHEAST MONTANA HEALTH SERVICES       ,315 KNAPP                               ,,WOLF POINT                              ,MT                                      ,59201                                   ,ROOSEVELT                               ,,,,,,,,,,22,8030,356,611,1204,,142.8,,101,231,431,,,,,,,
271342,01-JUL-16,30-JUN-17,Settled,DANIELS MEMORIAL HOSPITAL               ,105 5TH AVENUE                          ,,SCOBEY                                  ,MT                                      ,59263                                   ,DANIELS                                 ,,,,,,,,,,25,9125,570,1,3459,,51.62,,55,1,67,,,,,,,
271343,01-JAN-16,31-DEC-16,Reopened,ST. JOSEPH HOSPITAL                     ,6 13TH AVE E                            ,1010                                    ,POLSON                                  ,MT                                      ,59860-1010                              ,LAKE                                    ,,,,,,,,,,22,8052,1068,575,2545,.2,167.19,,251,210,648,6,,,,,,
271344,01-JUL-16,30-JUN-17,Settled w/Audit,SIDNEY HEALTH CENTER                    ,216 14TH AVENUE S.W.                    ,,SIDNEY                                  ,MT                                      ,59270                                   ,RICHLAND                                ,,,,,,,,,,25,9125,2309,636,4311,,290.87,,427,226,1064,,,,,,,
271345,01-JUL-16,30-JUN-17,Settled,CENTRAL MONTANA MEDICAL CENTER          ,408 WENDELL AVENUE                      ,,LEWISTOWN                               ,MT                                      ,59457                                   ,FERGUS                                  ,,,,,,,,,,23,8395,1415,330,2915,,215.63,,323,96,688,,,,,,,
271346,01-JUL-16,30-JUN-17,Settled,ROUNDUP MEMORIAL HEALTHCARE             ,1202 3RD STREET WEST                    ,,ROUNDUP                                 ,MT                                      ,59072                                   ,MUSSELLSHELL                            ,,,,,,,,,,25,9125,698,21,6920,,62.66,,74,9,91,,,,,,,
271347,01-JAN-16,31-DEC-16,Reopened,HOLY ROSARY HEALTHCARE                  ,2600 WILSON STREET                      ,,MILES CITY                              ,MT                                      ,59301                                   ,CUSTER                                  ,,,,,,,,,,25,9150,3265,606,5288,,178.43,,433,219,1248,,,,,,,
272001,01-SEP-16,31-AUG-17,Settled,ADVANCED CARE HOSPITAL OF MONTANA       ,3528 GABEL ROAD                         ,,BILLINGS                                ,MT                                      ,59102                                   ,YELLOWSTONE                             ,,,,,,,,,,40,14600,5404,2190,9819,,131.42,,203,80,363,,,,,,,
274004,01-JUN-16,31-MAY-17,Settled,SHODAIR CHILDRENS HOSPITAL              ,2755 COLONIAL DRIVE                     ,,HELENA                                  ,MT                                      ,59604                                   ,LEWIS & CLARK                           ,,,,,,,,,,20,7300,,4540,6172,,135.97,,,457,669,,,,,,,
274086,01-JUL-16,30-JUN-17,Settled,MONTANA STATE HOSPITAL                  ,300 GARNET WAY                          ,300                                     ,WARM SPRINGS                            ,MT                                      ,59756                                   ,DEER LODGE                              ,,,,,,,,,,174,63510,5356,,63510,,502.8,,177,,816,,,,,,,
280003,01-JAN-16,31-DEC-16,Reopened,BRYAN MEDICAL CENTER                    ,1600 SOUTH 48 TH STREET                 ,,LINCOLN                                 ,NE                                      ,68506-1299                              ,LANCASTER                               ,1085519,,,1786447,,,.0759,334650,123991,482,176062,43419,6050,105701,16.96,3006,,9551,2189,20901,,,,375,33,2364,520
280009,01-JUL-16,30-JUN-17,Reopened,CHI HEALTH GOOD SAMARITAN               ,10 E 31ST STREET                        ,1990                                    ,KEARNEY                                 ,NE                                      ,68847-1990                              ,BUFFALO                                 ,61121,117232,,158056,303153,,.065,98269,31515,203,74095,14827,1832,31224,2.83,718.96,,2674,197,7080,1011,,,11,8,900,161
280013,01-JUL-16,30-JUN-17,Reopened,THE NEBRASKA MEDICAL CENTER             ,DEWEY AVENUE AT 42ND                    ,,OMAHA                                   ,NE                                      ,68198                                   ,DOUGLAS                                 ,19817900,,,3301573,,,.1326,4628976,2672882,510,186150,51955,17768,155560,345.99,6154.17,,8765,1877,24794,2066,,,61,,341,
280020,01-JUL-16,30-JUN-17,Reopened,CHI HEALTH ST. ELIZABETH                ,555 SOUTH 70TH STREET                   ,,LINCOLN                                 ,NE                                      ,68510-9904                              ,LANCASTER                               ,304551,,,902492,,,.1022,208312,75232,260,94900,16634,3462,40990,4.96,835.92,28.65,3665,280,10146,1335,,,,,,
280023,01-JUL-16,30-JUN-17,Reopened,CHI HEALTH ST. FRANCIS                  ,2620 W FAIDLEY AVENUE                   ,9804                                    ,GRAND ISLAND                            ,NE                                      ,68802-9804                              ,HALL                                    ,254763,,,322755,,,.0574,110132,80274,145,52925,12828,1320,24286,3.92,590.05,,2689,258,6537,886,,,,2,,189
280032,01-JAN-16,31-DEC-16,Reopened,MARY LANNING MEMORIAL HOSPITAL ASSOC    ,715 NORTH ST. JOSEPH AVENUE             ,,HASTINGS                                ,NE                                      ,68901                                   ,ADAMS                                   ,,,,303374,,,.1001,,,86,31476,7086,1623,15344,,952.96,,1623,124,3575,397,3,,169,3,847,124
280040,01-JAN-16,31-DEC-16,Settled w/Audit,NEBRASKA METHODIST HOSPITAL             ,8303 DODGE STREET                       ,,OMAHA                                   ,NE                                      ,68114-                                  ,DOUGLAS                                 ,863029,,,535709,,,.0418,246317,131230,350,128100,26472,6696,94070,12.62,2798.39,,5478,318,18412,1202,,,,14,,385
280060,01-JUL-16,30-JUN-17,Settled w/Audit,CHI HEALTH CREIGHTON UNIVERSITY BERG    ,7500 MERCY ROAD                         ,,OMAHA                                   ,NE                                      ,68124-                                  ,DOUGLAS                                 ,7936331,,,2775513,,,.2071,4806103,1814257,454,166125,32723,11333,112117,149.03,1854.36,,5634,1066,21067,3417,,,,,,
280061,01-JAN-16,31-DEC-16,Reopened,REGIONAL WEST MEDICAL CENTER            ,4021 AVENUE B                           ,,SCOTTSBLUFF                             ,NE                                      ,69361                                   ,SCOTTS BLUFF                            ,,,,474044,,,.0941,,,122,44652,11073,4088,21729,,1110.47,,2308,1164,5429,,,,255,12,564,251
280065,01-JAN-16,31-DEC-16,Reopened,GREAT PLAINS HEALTH                     ,601 W LEOTA ST                          ,1167                                    ,NORTH PLATTE                            ,NE                                      ,69101                                   ,LINCOLN                                 ,,,,187590,,,.0388,,,97,35302,10089,2229,17462,,907.51,,2520,527,4788,,,,164,,782,
280077,01-JUL-16,30-JUN-17,Settled,FREMONT HEALTH                          ,450 EAST 23RD ST                        ,,FREMONT                                 ,NE                                      ,68025                                   ,DODGE                                   ,,,,61281,,,.0283,,,50,21264,4707,996,8435,,,,1230,204,2274,,,,81,,521,
280081,01-JUL-16,30-JUN-17,Reopened,CHI HEALTH IMMANUEL                     ,6901 NORTH 72ND STREET                  ,,OMAHA                                   ,NE                                      ,68122-1799                              ,DOUGLAS                                 ,508825,,,961298,,,.1989,360273,91133,165,60225,11823,2061,40292,8.74,735.02,,2328,869,12070,2048,,,,,471,591
280105,01-JUL-16,30-JUN-17,Settled,CHI HEALTH MIDLANDS                     ,11111 SOUTH 84TH STREET                 ,,PAPILLION                               ,NE                                      ,68046-                                  ,SARPY                                   ,,,,,,,,,,40,14600,3012,24,4960,,185.29,,733,6,1426,,,,,,,
280111,01-MAY-16,30-APR-17,Settled,COLUMBUS COMMUNITY HOSPITAL             ,4600 38TH STREET                        ,1800                                    ,COLUMBUS  NEBRASKA                      ,NE                                      ,68602-                                  ,PLATTE                                  ,,,,47663,,,.0351,,,47,17155,3549,894,7817,,477.38,,811,209,1932,,,,,,,
280125,01-JAN-16,31-DEC-16,Settled,FAITH REGIONAL HEALTH SERVICES          ,1500 KOENIGSTEIN AVE                    ,,NORFOLK                                 ,NE                                      ,68701-                                  ,MADISON                                 ,,,,,,,,,,114,41724,8540,2393,19620,,825.82,,1931,418,4772,,,,,5,,138
280127,01-JAN-16,31-DEC-16,Settled,LINCOLN SURGICAL HOSPITAL               ,1710 SOUTH 70TH STREET                  ,,LINCOLN                                 ,NE                                      ,68506                                   ,LANCASTER                               ,,,,,,,,,,21,7686,1485,16,2920,,229.94,,706,7,1486,,,,,,,
280128,01-JUL-16,30-JUN-17,Settled,CHI HEALTH NEBRASKA HEART               ,7500 SOUTH 91ST STREET                  ,,LINCOLN                                 ,NE                                      ,68526                                   ,LANCASTER                               ,,,,,,,,,,54,19710,4462,82,6872,,251.37,,1405,24,3143,42,,,,,,
280129,01-JAN-16,31-DEC-16,Settled,NEBRASKA ORTHOPAEDIC HOSPITAL LLC       ,2808 S 143RD PLAZA                      ,,OMAHA                                   ,NE                                      ,68144                                   ,DOUGLAS                                 ,,,,,,,,,,24,8784,1967,47,4071,,323.47,,880,21,1945,,,,,,,
280130,01-JUL-16,30-JUN-17,Settled,CHI HEALTH LAKESIDE                     ,16901 LAKESIDE HILLS CT                 ,,OMAHA                                   ,NE                                      ,68130-2318                              ,DOUGLAS                                 ,,,,,,,,,,108,39420,12234,1289,27373,,541.53,,2751,152,8349,,,,,,,
280131,01-JAN-16,31-DEC-16,Settled,MIDWEST SURGICAL HOSPITAL               ,7915 FARNAM DRIVE                       ,,OMAHA                                   ,NE                                      ,68114-                                  ,DOUGLAS                                 ,,,,,,,,,,19,6954,779,11,1868,,78.92,,374,7,959,13,,,,,,
280132,01-APR-16,31-MAR-17,Settled,BELLEVUE MEDICAL CENTER                 ,2500 BELLEVUE MEDICAL CENTER            ,,BELLEVUE                                ,NE                                      ,68123-                                  ,SARPY                                   ,,,,,,,,,,57,20805,6251,562,14199,,350.84,,1757,155,4882,290,,,,,,
280133,01-JAN-16,31-DEC-16,Settled,NEBRASKA SPINE HOSPITAL                 ,6901 N. 72ND STREET  STE 20300          ,,OMAHA                                   ,NE                                      ,68122                                   ,DOUGLAS                                 ,,,,,,,,,,34,12444,950,102,2997,,59.31,,373,49,1292,,,,,,,
280134,01-JAN-16,31-DEC-16,Settled,KEARNEY REGIONAL MEDICAL CENTER         ,804 22ND AVE                            ,,KEARNEY                                 ,NE                                      ,68845-2208                              ,,,,,,,,,,,42,12852,4475,22,6525,,304.64,,1226,4,1792,28,,,,,,
281300,01-JAN-16,31-DEC-16,Settled,HARLAN COUNTY HEALTH SYSTEM             ,717 NORTH BROWN                         ,836                                     ,ALMA                                    ,NE                                      ,68920-                                  ,HARLAN                                  ,,,,,,,,,,19,6954,1005,,1025,,56.49,,41,,43,,,,,,,
281301,01-JUL-16,30-JUN-17,Settled,FILLMORE COUNTY HOSPITAL                ,1900 F STREET                           ,193                                     ,GENEVA                                  ,NE                                      ,68361-                                  ,FILLMORE                                ,,,,,,,,,,20,7300,807,73,1570,,121.48,,229,4,325,,,,,,128,
281302,01-JUL-16,30-JUN-17,Settled,PAWNEE COUNTY MEMORIAL HOSPITAL         ,600 I STREET                            ,433                                     ,PAWNEE CITY                             ,NE                                      ,68420                                   ,,,,,,,,,,,17,6205,559,,581,,41.21,,49,,56,,,,,,,
281303,01-SEP-16,31-AUG-17,Settled,NIOBRARA VALLEY HOSPITAL                ,HIGHWAY 12 & FIFTH STREET               ,118                                     ,LYNCH                                   ,NE                                      ,68746-                                  ,BOYD                                    ,,,,,,,,,,20,7300,237,,439,,21.13,,43,,49,,,,,,,
281304,01-JUL-16,30-JUN-17,Settled w/Audit,THAYER COUNTY HEALTH SERVICES           ,120 PARK AVENUE                         ,49                                      ,HEBRON                                  ,NE                                      ,68370                                   ,THAYER                                  ,,,,,,,,,,19,6935,1162,114,1548,,100.63,,150,15,403,,,,,,,
281305,01-JUL-16,30-JUN-17,Settled,KIMBALL COUNTY HOSPITAL                 ,505 SOUTH BURG                          ,,KIMBALL                                 ,NE                                      ,69145                                   ,KIMBALL                                 ,,,,,,,,,,15,5475,694,24,785,,70.1,,112,9,150,,,,,,,
281306,01-JUL-16,30-JUN-17,Settled,KEARNEY COUNTY HEALTH SERVICES          ,727 EAST 1ST STREET                     ,,MINDEN                                  ,NE                                      ,68959-                                  ,KEARNEY                                 ,,,,,,,,,,10,3650,822,3,892,,68,,80,,103,,,,,,,
281307,01-JUL-16,30-JUN-17,Reopened,SAUNDERS COUNTY HEALTH SERVICES         ,1760 CO. RD. J                          ,,WAHOO                                   ,NE                                      ,68066-                                  ,SAUNDERS                                ,,,,,,,,,,16,5840,656,,713,,125.76,,101,1,119,,,,,,,
281308,01-JUL-16,30-JUN-17,Settled,HENDERSON HEALTH CARE SERVICES          ,1621 FRONT STREET                       ,,HENDERSON                               ,NE                                      ,68371                                   ,YORK                                    ,,,,,,,,,,13,4745,693,25,906,,69.21,,93,5,135,,,,,,,
281309,01-JUL-16,30-JUN-17,Settled,COMMUNITY MEMORIAL HOSPITAL             ,1579 MIDLAND STREET                     ,N                                       ,SYRACUSE                                ,NE                                      ,68446                                   ,OTOE                                    ,,,,,,,,,,18,6570,405,8,462,,78.17,,107,3,124,,,,,,,
281310,01-JAN-16,31-DEC-16,Settled,REGIONAL WEST GARDEN COUNTY HOSPITAL    ,1100 WEST 2ND ST                        ,32                                      ,OSHKOSH                                 ,NE                                      ,69154-                                  ,GARDEN                                  ,,,,,,,,,,10,3660,185,8,226,,48.31,,31,,36,,,,,,,
281311,01-JUL-16,30-JUN-17,Settled,FRANKLIN COUNTY MEMORIAL HOSPITAL       ,1406 Q STREET                           ,315                                     ,FRANKLIN                                ,NE                                      ,68939-0315                              ,FRANKLIN                                ,,,,,,,,,,14,5110,313,1,356,,39,,48,1,56,,,,,,,
281312,01-JUL-16,30-JUN-17,Settled,GENOA COMMUNITY HOSPITAL                ,709 EWING AVE                           ,,GENOA                                   ,NE                                      ,68640                                   ,NANCE                                   ,,,,,,,,,,17,6205,1195,8,1277,,43.88,,67,3,80,,,,,,,
281313,01-JUL-16,30-JUN-17,Settled,GOTHENBURG MEMORIAL HOSP                ,910 20TH STREET                         ,469                                     ,GOTHENBURG                              ,NE                                      ,69138-                                  ,DAWSON                                  ,,,,,,,,,,12,4380,820,146,1254,,93.05,,124,32,249,,,,,,,
281314,01-JUL-16,30-JUN-17,Settled,ANNIE JEFFREY MEM. CNTY HLTH. CTR.      ,531 BEEBE                               ,428                                     ,OSCEOLA                                 ,NE                                      ,68651-0428                              ,POLK                                    ,,,,,,,,,,16,5840,321,40,444,,49.42,,60,10,102,,,,,,,
281315,01-MAY-16,30-APR-17,Settled,BRODSTONE MEMORIAL HOSPITAL             ,520 EAST 10TH STREET                    ,187                                     ,SUPERIOR                                ,NE                                      ,68978-0187                              ,NUCKOLLS                                ,,,,,,,,,,25,9125,1878,85,2321,,140.58,,330,22,459,,,,,,,
281316,01-JUL-16,30-JUN-17,Settled,WEBSTER COUNTY COMMUNITY HOSPITAL       ,6TH & FRANKLIN ST                       ,465                                     ,RED CLOUD                               ,NE                                      ,68970-0465                              ,WEBSTER                                 ,,,,,,,,,,13,4745,393,3,425,,32.45,,55,1,60,,,,,,,
