PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
271316,01-JUL-18,30-JUN-19,Settled w/Audit,FRANCES MAHON DEACONESS HOSPITAL        ,621 THIRD STREET SOUTH                  ,,GLASGOW                                 ,MT                                      ,59230                                   ,VALLEY                                  ,,,,,,,,,,25,9125,854,248,1749,,197.35,,201,108,496,,,,,,,
271317,01-JUL-18,30-JUN-19,Settled w/Audit,LIVINGSTON HEALTHCARE                   ,320 ALPENGLOW LANE                      ,,LIVINGSTON                              ,MT                                      ,59047                                   ,PARK                                    ,,,,,,,,,,25,9125,2938,399,4197,,286.39,,568,101,931,,,,,,,
271318,01-JUL-18,30-JUN-19,Settled,BARRETT HOSPITAL AND HEALTHCARE         ,600 MT HWY 91 S                         ,,DILLON                                  ,MT                                      ,59725                                   ,BEAVERHEAD                              ,,,,,,,,,,18,6570,1469,349,2385,,211.51,,294,93,532,,,,,,,
271319,01-NOV-17,31-OCT-18,Settled,RUBY VALLEY HOSPITAL                    ,2220 EAST CROFOOT                       ,336                                     ,SHERIDAN                                ,MT                                      ,59749-                                  ,MADISON                                 ,,,,,,,,,,10,3650,594,20,828,,45.17,,67,3,99,,,,,,,
271320,01-APR-18,31-MAR-19,Settled,CABINET PEAKS MEDICAL CENTER            ,209 HEALTH PARK DRIVE                   ,,LIBBY                                   ,MT                                      ,59923-2198                              ,LINCOLN                                 ,,,,,,,,,,25,9125,1231,439,2656,,200.77,,337,169,960,,,,,,,
271321,01-JAN-18,31-DEC-18,Settled,WHEATLAND MEMORIAL HEALTHCARE           ,530 3RD STREET NW                       ,287                                     ,HARLOWTON                               ,MT                                      ,59036-0287                              ,WHEATLAND                               ,,,,,,,,,,25,9125,599,4549,7068,,55.64,,23,1,24,,,,,,,
271322,01-JUL-18,30-JUN-19,Settled,SHERIDAN MEMORIAL HOSPITAL              ,440 W. LAUREL AVE.                      ,,PLENTYWOOD                              ,MT                                      ,59254                                   ,SHERIDAN                                ,,,,,,,,,,19,6935,918,92,1552,,78.78,,82,6,118,,,,,,,
271323,01-JAN-18,31-DEC-18,Settled,CLARK FORK VALLEY HOSPITAL              ,10 KRUGER ROAD                          ,,PLAINS                                  ,MT                                      ,59859                                   ,SANDERS                                 ,,,,,,,,,,16,5840,1192,230,1884,,14503,,234,88,420,,,,,,,
271324,01-JAN-18,31-DEC-18,Settled,PONDERA MEDICAL CENTER                  ,805 SUNSET BLVD                         ,,CONRAD                                  ,MT                                      ,59425                                   ,PONDERA                                 ,,,,,,,,,,20,7300,792,18,1001,,101.04,,38,5,63,,,,,,,
271325,01-JAN-18,31-DEC-18,Settled,ST LUKE COMMUNITY HOSPITAL              ,107 6TH AVENUE SOUTHWEST                ,,RONAN                                   ,MT                                      ,59864                                   ,LAKE                                    ,,,,,,,,,,25,9125,2826,868,4279,,286.11,,374,250,750,,,,,,,
271326,01-JUL-18,30-JUN-19,Settled,BEARTOOTH BILLINGS CLINIC               ,2525 NORTH BROADWAY                     ,,RED LODGE                               ,MT                                      ,59806                                   ,CARBON                                  ,,,,,,,,,,10,3650,1187,150,2042,,93.65,,97,11,169,,,,,,,
271327,01-JUL-18,30-JUN-19,Settled,ROSEBUD COMMUNITY HOSPITAL              ,383 N 17TH AVE                          ,268                                     ,FORSYTH                                 ,MT                                      ,59327-                                  ,ROSEBUD                                 ,,,,,,,,,,25,9125,562,29,3123,,52.54,,67,11,105,,,,,,,
271328,01-JUL-18,30-JUN-19,Settled,MARIAS MEDICAL CENTER                   ,640 PARK DRIVE                          ,,SHELBY                                  ,MT                                      ,59474-                                  ,TOOLE                                   ,,,,,,,,,,21,7665,841,140,1251,,68.31,,76,52,246,,,,,,,
271329,01-OCT-17,30-SEP-18,Settled,MADISON VALLEY MEDICAL CENTER           ,217 NORTH MAIN                          ,,ENNIS                                   ,MT                                      ,59019                                   ,MADISON                                 ,,,,,,,,,,10,3650,933,7,1217,,37.71,,92,4,114,,,,,,,
271330,01-JUL-18,30-JUN-19,Settled,STILLWATER COMMUNITY HOSPITAL           ,710 N. 11TH STREET                      ,,COLUMBUS                                ,MT                                      ,59019                                   ,STILLWATER                              ,,,,,,,,,,10,3650,966,21,1308,,56.05,,86,9,107,,,,,,,
271331,01-JUL-18,30-JUN-19,Settled,MINERAL COMMUNITY HOSPITAL              ,1208 6TH AVE EAST                       ,,SUPERIOR                                ,MT                                      ,59872                                   ,MINERAL                                 ,,,,,,,,,,24,8760,926,3463,5746,,73.86,,57,16,144,,,,,,,
271332,01-JUL-18,30-JUN-19,Settled,GLENDIVE MEDICAL CENTER INC             ,202 PROSPECT DRIVE                      ,,GLENDIVE                                ,MT                                      ,59330                                   ,DAWSON                                  ,,,,,,,,,,25,9125,1833,314,2873,,240.74,,213,59,421,,,,,,,
271333,01-JUL-18,30-JUN-19,Settled,BROADWATER HEALTH CENTER                ,110 NORTH OAK STREET                    ,,TOWNSEND                                ,MT                                      ,59644                                   ,BROADWATER                              ,,,,,,,,,,25,9125,531,,7538,,68.29,,37,,53,,,,,,,
271334,01-JUL-18,30-JUN-19,Settled,LIBERTY COUNTY HOSPITAL                 ,315 W MADISON AVE                       ,705                                     ,CHESTER                                 ,MT                                      ,59522-0705                              ,LIBERTY                                 ,,,,,,,,,,25,9125,204,4009,7716,,70.6,,33,13,49,,,,,,,
271335,01-JAN-18,31-DEC-18,Settled,COMMUNITY HOSPITAL OF ANACONDA          ,401 WEST PENNSYLVANIA                   ,,ANACONDA                                ,MT                                      ,59711-1999                              ,DEER LODGE                              ,,,,,,,,,,25,9125,3143,645,5408,,324.75,,510,222,1134,,,,,,,
271336,01-APR-18,31-MAR-19,Settled,NORTH VALLEY HOSPITAL                   ,1600 HOSPITAL WAY                       ,,WHITEFISH                               ,MT                                      ,59937-                                  ,FLATHEAD                                ,,,,,,,,,,25,9125,1754,1275,5912,,315.82,,492,252,1540,1,,,,,,
271337,01-OCT-17,30-SEP-18,Settled,NORTHERN ROCKIES MEDICAL CENTER         ,802 SECOND STREET SE                    ,,CUTBANK                                 ,MT                                      ,59427                                   ,GLACIER                                 ,,,,,,,,,,20,7300,388,93,632,,60.29,,60,45,132,,,,,,,
271338,01-JUL-18,30-JUN-19,Settled,BIG HORN HOSPITAL                       ,17 NORTH MILES AVENUE                   ,4308                                    ,HARDIN                                  ,MT                                      ,59034-                                  ,BIG HORN                                ,,,,,,,,,,25,9125,721,609,1776,,93.73,,38,51,115,,,,,,,
271339,01-OCT-17,30-SEP-18,Settled,CROW/NORTHERN CHEYENNE INDIAN HOSPIT    ,1010 SOUTH 7650 EAST                    ,09                                      ,CROW AGENCY                             ,MT                                      ,59022                                   ,BIG HORN                                ,,,,,,,,,,24,8760,232,269,819,,301,,62,76,219,,,,,,,
271340,01-JUL-18,30-JUN-19,Settled w/Audit,MARCUS DALY MEMORIAL HOSPITAL           ,1200 WESTWOOD DRIVE                     ,,HAMILTON                                ,MT                                      ,59840-                                  ,RAVALLI                                 ,,,,,,,,,,25,9125,3207,704,5398,,412.46,,637,303,1517,,,,,,,
271341,01-JUL-18,30-JUN-19,Settled,NORTHEAST MONTANA HEALTH SERVICES       ,315 KNAPP STREET                        ,,WOLF POINT                              ,MT                                      ,59201                                   ,ROOSEVELT                               ,,,,,,,,,,22,8030,508,700,1281,,158.93,,71,168,305,,,,,,,
271342,01-JUL-18,30-JUN-19,Settled,DANIELS MEMORIAL HOSPITAL               ,105 5TH AVENUE                          ,,SCOBEY                                  ,MT                                      ,59263                                   ,DANIELS                                 ,,,,,,,,,,25,9125,384,4360,7585,,64.43,,40,6,54,,,,,,,
271343,01-JAN-18,31-DEC-18,Settled,ST. JOSEPH HOSPITAL                     ,6 13TH AVE E                            ,1010                                    ,POLSON                                  ,MT                                      ,59860-1010                              ,LAKE                                    ,,,,,,,,,,22,8030,1044,937,2610,.09,165.53,,260,228,665,2,,,,,,
271344,01-JUL-18,30-JUN-19,As Submitted,SIDNEY HEALTH CENTER                    ,216 14TH AVENUE S.W.                    ,,SIDNEY                                  ,MT                                      ,59270                                   ,RICHLAND                                ,,,,,,,,,,25,9125,2589,826,4989,,291.18,,471,315,1301,,,,,,,
271345,01-JUL-18,30-JUN-19,Settled,CENTRAL MONTANA MEDICAL CENTER          ,408 WENDELL AVENUE                      ,,LEWISTOWN                               ,MT                                      ,59457                                   ,FERGUS                                  ,,,,,,,,,,23,8395,2040,141,3478,,249.7,,317,62,594,,,,,,,
271346,01-JUL-18,30-JUN-19,Settled,ROUNDUP MEMORIAL HEALTHCARE             ,1202 3RD STREET WEST                    ,,ROUNDUP                                 ,MT                                      ,59072                                   ,MUSSELLSHELL                            ,,,,,,,,,,25,9125,1022,51,7695,,64.53,,55,9,80,,,,,,,
271347,01-JAN-18,31-DEC-18,Reopened,HOLY ROSARY HEALTHCARE                  ,2600 WILSON STREET                      ,,MILES CITY                              ,MT                                      ,59301                                   ,CUSTER                                  ,,,,,,,,,,25,9125,3571,634,5446,,182.98,,458,215,1468,,,,,,,
272001,01-SEP-18,31-AUG-19,Settled,ADVANCED CARE HOSPITAL OF MONTANA       ,3528 GABEL ROAD                         ,,BILLINGS                                ,MT                                      ,59102                                   ,YELLOWSTONE                             ,,,,,,,,,,40,14600,6366,3060,12185,,118.7,,246,131,463,,,,,,,
274004,01-JUN-18,30-JUN-19,Settled,SHODAIR CHILDRENS HOSPITAL              ,2755 COLONIAL DRIVE                     ,,HELENA                                  ,MT                                      ,59604                                   ,LEWIS & CLARK                           ,,,,,,,,,,30,10950,,6343,9759,,198.71,,,647,995,100,,,,,,
274086,01-JUL-18,30-JUN-19,Settled,MONTANA STATE HOSPITAL                  ,300 GARNET WAY                          ,300                                     ,WARM SPRINGS                            ,MT                                      ,59756                                   ,DEER LODGE                              ,,,,,,,,,,174,63510,4397,,63510,,466.29,,162,,770,,,,,,,
280003,01-JAN-18,31-DEC-18,Settled w/Audit,BRYAN MEDICAL CENTER                    ,1600 SOUTH 48 TH STREET                 ,,LINCOLN                                 ,NE                                      ,68506-1299                              ,LANCASTER                               ,1221420,,,1788714,,,.0646,381722,119289,505,184342,50769,3901,122963,17.45,3087.49,,10736,3808,24028,,2,,406,48,2536,543
280009,01-JUL-18,30-JUN-19,Settled,CHI HEALTH GOOD SAMARITAN               ,10 E 31ST STREET                        ,1990                                    ,KEARNEY                                 ,NE                                      ,68847-1990                              ,BUFFALO                                 ,138538,,,476829,,,.0649,92125,34707,227,82855,14232,1719,31402,3,639.14,,2622,59,6989,930,,,,1,,202
280013,01-JUL-18,30-JUN-19,Settled w/Audit,THE NEBRASKA MEDICAL CENTER             ,989200 NEBRASKA MEDICAL CENTER          ,,OMAHA                                   ,NE                                      ,68198-9200                              ,DOUGLAS                                 ,19679356,,,3157991,,,.1201,5146309,3863588,568,207442,54625,7859,167918,374,6463,,9180,537,29102,4863,,,82,,291,
280020,01-JUL-18,30-JUN-19,Reopened,CHI HEALTH ST. ELIZABETH                ,555 SOUTH 70TH STREET                   ,,LINCOLN                                 ,NE                                      ,68510-9904                              ,LANCASTER                               ,207321,,,622674,,,.0982,161959,74066,235,85775,11342,1859,32153,2.77,664.85,27.81,2465,53,7655,1189,,,,,,
280023,01-JUL-18,30-JUN-19,Settled,CHI HEALTH ST. FRANCIS                  ,2620 W FAIDLEY AVENUE                   ,9804                                    ,GRAND ISLAND                            ,NE                                      ,68802-9804                              ,HALL                                    ,337716,,,337601,,,.0587,126707,91866,140,51100,11298,856,21993,3.82,521.66,,2475,28,6107,1006,,,,3,,238
280032,01-JAN-18,31-DEC-18,Settled,MARY LANNING MEMORIAL HOSPITAL ASSOC    ,715 NORTH ST. JOSEPH AVENUE             ,,HASTINGS                                ,NE                                      ,68901                                   ,ADAMS                                   ,,,,251419,,,.0738,,,97,35405,7576,1149,16240,,954.54,,1767,26,4211,666,176,,37,2,893,100
280040,01-JAN-18,31-DEC-18,Settled,NEBRASKA METHODIST HOSPITAL             ,8303 DODGE STREET                       ,,OMAHA                                   ,NE                                      ,68114-                                  ,DOUGLAS                                 ,1077006,,,642555,,,.0455,300514,161533,356,129940,28400,9243,93350,12.09,2760.26,,5975,89,18408,1436,,,,24,,405
280060,01-JUL-18,30-JUN-19,Settled,CHI HEALTH CREIGHTON UNIVERSITY BERG    ,7500 MERCY ROAD                         ,,OMAHA                                   ,NE                                      ,68124-                                  ,DOUGLAS                                 ,9660264,,,2232917,,,.1772,5144535,2031699,385,140525,28903,29524,111456,154.97,1717.86,,4726,5375,23238,,,,,,,
280061,01-JAN-18,31-DEC-18,Settled,REGIONAL WEST MEDICAL CENTER            ,4021 AVENUE B                           ,,SCOTTSBLUFF                             ,NE                                      ,69361                                   ,SCOTTS BLUFF                            ,,,,433668,,,.0896,,,122,44530,10719,3928,21834,,1100.94,,2223,1093,5295,,,,304,9,557,254
280065,01-JAN-18,31-DEC-18,Settled,GREAT PLAINS HEALTH                     ,601 W LEOTA ST                          ,1167                                    ,NORTH PLATTE                            ,NE                                      ,69101                                   ,,,,,250481,,,.0385,,,97,35102,11471,2249,19087,,943,,2951,501,5195,,,,132,,699,
280077,01-JUL-18,30-SEP-18,Settled,FREMONT HEALTH                          ,450 EAST 23RD ST                        ,,FREMONT                                 ,NE                                      ,68025                                   ,DODGE                                   ,,,,14808,,,.0265,,,50,4600,1077,261,2077,,,,304,64,583,,,,47,,186,
280081,01-JUL-18,30-JUN-19,Settled,CHI HEALTH IMMANUEL                     ,6901 NORTH 72ND STREET                  ,,OMAHA                                   ,NE                                      ,68122-1799                              ,DOUGLAS                                 ,491910,,,1000970,,,.2246,325508,108132,177,64605,10354,1970,41719,9.24,777.24,,1985,231,9702,,,,,9,464,691
280105,01-JUL-18,30-JUN-19,Settled,CHI HEALTH MIDLANDS                     ,11111 SOUTH 84TH STREET                 ,,PAPILLION                               ,NE                                      ,68046-                                  ,SARPY                                   ,,,,,,,,,,28,10220,905,2,1667,,137.82,,311,3,651,,,,,,,
280111,01-MAY-18,30-APR-19,Settled,COLUMBUS COMMUNITY HOSPITAL             ,4600 38TH STREET                        ,1800                                    ,COLUMBUS  NEBRASKA                      ,NE                                      ,68602-                                  ,PLATTE                                  ,,,,,,,,,,47,17155,3503,613,7256,,535.12,,746,177,1793,,,,,,,
280125,01-JAN-18,31-DEC-18,Settled,FAITH REGIONAL HEALTH SERVICES          ,1500 KOENIGSTEIN AVE                    ,,NORFOLK                                 ,NE                                      ,68701-                                  ,MADISON                                 ,,,,230735,,,.0448,,,122,47788,9012,2743,20255,,822.88,,2183,450,4985,,,,,,,151
280127,01-JAN-18,31-DEC-18,Settled,LINCOLN SURGICAL HOSPITAL               ,1710 SOUTH 70TH STREET                  ,,LINCOLN                                 ,NE                                      ,68506                                   ,LANCASTER                               ,,,,,,,,,,21,7665,835,19,1763,,212.74,,612,13,1313,,,,,,,
280128,01-JUL-18,30-JUN-19,Settled,CHI HEALTH NEBRASKA HEART               ,7500 SOUTH 91ST STREET                  ,,LINCOLN                                 ,NE                                      ,68526                                   ,LANCASTER                               ,,,,,,,,,,54,19710,4100,11,6213,,203.27,,1211,8,2707,52,,,,,,
280129,01-JAN-18,31-DEC-18,Settled,NEBRASKA ORTHOPAEDIC HOSPITAL LLC       ,2808 S 143RD PLAZA                      ,,OMAHA                                   ,NE                                      ,68008                                   ,,,,,,,,,,,24,8760,1527,27,3062,,332.55,,870,14,1875,,,,,,,
280130,01-JUL-18,30-JUN-19,Settled,CHI HEALTH LAKESIDE                     ,16901 LAKESIDE HILLS CT                 ,,OMAHA                                   ,NE                                      ,68130-2318                              ,DOUGLAS                                 ,,,,,,,,,,108,39420,8632,53,23144,.02,518.54,,1997,14,6545,,,,,,,
280131,01-JAN-18,31-DEC-18,Settled,MIDWEST SURGICAL HOSPITAL               ,7915 FARNAM DRIVE                       ,,OMAHA                                   ,NE                                      ,68114-                                  ,DOUGLAS                                 ,,,,,,,,,,19,6935,894,29,2138,,84.34,,415,16,1496,,,,,,,
280132,01-APR-18,31-MAR-19,Settled,BELLEVUE MEDICAL CENTER                 ,2500 BELLEVUE MEDICAL CENTER            ,,BELLEVUE                                ,NE                                      ,68123-                                  ,SARPY                                   ,,,,,,,,,,61,22443,7365,404,15489,,354.05,,2022,24,4897,308,,,,,,
280133,01-JAN-18,31-DEC-18,Settled,NEBRASKA SPINE HOSPITAL                 ,6901 N. 72ND STREET  STE 20300          ,,OMAHA                                   ,NE                                      ,68122                                   ,DOUGLAS                                 ,,,,,,,,,,34,12410,766,64,2338,,62.89,,267,23,884,,,,,,,
280134,01-JAN-18,31-DEC-18,Settled,KEARNEY REGIONAL MEDICAL CENTER         ,804 22ND AVE                            ,,KEARNEY                                 ,NE                                      ,68845-2208                              ,,,,,,,,,,,94,29671,8052,213,12902,,585.34,,1811,4,2710,68,,,,,,
281300,01-JAN-18,31-DEC-18,Settled,HARLAN COUNTY HEALTH SYSTEM             ,717 NORTH BROWN                         ,836                                     ,ALMA                                    ,NE                                      ,68920-                                  ,HARLAN                                  ,,,,,,,,,,19,6935,582,,780,,55.78,,46,,52,,,,,,,
281301,01-JUL-18,30-JUN-19,Settled,FILLMORE COUNTY HOSPITAL                ,1900 F STREET                           ,193                                     ,GENEVA                                  ,NE                                      ,68361-                                  ,FILLMORE                                ,,,,,,,,,,20,7300,841,406,1603,,120.29,,187,22,331,,,,8,,163,
281302,01-JUL-18,30-JUN-19,Reopened,PAWNEE COUNTY MEMORIAL HOSPITAL         ,600 I STREET                            ,433                                     ,PAWNEE CITY                             ,NE                                      ,68420                                   ,,,,,,,,,,,17,6205,725,,747,,46.22,,40,,82,,,,,,,
281303,01-SEP-18,31-AUG-19,Settled,NIOBRARA VALLEY HOSPITAL                ,HIGHWAY 12 & FIFTH STREET               ,118                                     ,LYNCH                                   ,NE                                      ,68746-                                  ,BOYD                                    ,,,,,,,,,,15,6240,298,,314,,23.58,,13,,19,,,,,,,
281304,01-JUL-18,30-JUN-19,Reopened,THAYER COUNTY HEALTH SERVICES           ,120 PARK AVENUE                         ,49                                      ,HEBRON                                  ,NE                                      ,68370                                   ,THAYER                                  ,,,,,,,,,,19,6935,1138,68,1336,,106.92,,157,19,220,,,,,,,
281305,01-JUL-18,30-JUN-19,Settled,KIMBALL COUNTY HOSPITAL                 ,505 SOUTH BURG                          ,,KIMBALL                                 ,NE                                      ,69145                                   ,KIMBALL                                 ,,,,,,,,,,15,5475,1083,3,1243,,72.76,,114,3,136,,,,,,,
281306,01-JUL-18,30-JUN-19,Settled,KEARNEY COUNTY HEALTH SERVICES          ,727 EAST 1ST STREET                     ,,MINDEN                                  ,NE                                      ,68959-                                  ,KEARNEY                                 ,,,,,,,,,,10,3650,621,3,743,,55.99,,46,1,81,,,,,,,
281307,01-JUL-18,30-JUN-19,Settled,SAUNDERS COUNTY HEALTH SERVICES         ,1760 CO. RD. J                          ,,WAHOO                                   ,NE                                      ,68066-                                  ,SAUNDERS                                ,,,,,,,,,,16,5840,617,,767,,137.34,,86,2,121,,,,,,,
281308,01-JUL-18,30-JUN-19,Settled,HENDERSON HEALTH CARE SERVICES          ,1621 FRONT STREET                       ,,HENDERSON                               ,NE                                      ,68371                                   ,YORK                                    ,,,,,,,,,,13,4745,548,55,784,,67.85,,72,11,110,,,,,,,
281309,01-JUL-18,30-JUN-19,Settled,SYRACUSE AREA HEALTH                    ,2731 HEALTHCARE DR                      ,N                                       ,SYRACUSE                                ,NE                                      ,68446                                   ,OTOE                                    ,,,,,,,,,,10,4706,321,,481,,106.49,,95,,158,,,,,,,
281310,01-JAN-18,31-DEC-18,Settled,REGIONAL WEST GARDEN COUNTY HOSPITAL    ,1100 WEST 2ND ST                        ,32                                      ,OSHKOSH                                 ,NE                                      ,69154-                                  ,GARDEN                                  ,,,,,,,,,,10,3650,255,7,268,,51.91,,49,2,71,,,,,,,
281311,01-JUL-18,30-JUN-19,Settled,FRANKLIN COUNTY MEMORIAL HOSPITAL       ,1406 Q STREET                           ,315                                     ,FRANKLIN                                ,NE                                      ,68939-0315                              ,FRANKLIN                                ,,,,,,,,,,14,5110,178,1,232,,35.6,,18,1,22,,,,,,,
281312,01-JUL-18,30-JUN-19,Settled,GENOA COMMUNITY HOSPITAL                ,709 EWING AVE                           ,,GENOA                                   ,NE                                      ,68640                                   ,NANCE                                   ,,,,,,,,,,19,6935,435,1,576,,45.2,,54,1,65,,,,,,,
281313,01-JUL-18,30-JUN-19,Settled,GOTHENBURG MEMORIAL HOSP                ,CRNA                                    ,469                                     ,GOTHENBURG                              ,NE                                      ,69138-                                  ,DAWSON                                  ,,,,,,,,,,12,4380,645,72,960,,101.93,,86,25,176,,,,,,,
281314,01-JUL-18,30-JUN-19,Settled,ANNIE JEFFREY MEM. CNTY HLTH. CTR.      ,531 BEEBE                               ,428                                     ,OSCEOLA                                 ,NE                                      ,68651-0428                              ,POLK                                    ,,,,,,,,,,16,5840,300,38,435,,47.72,,66,10,108,,,,,,,
281315,01-MAY-18,30-APR-19,Settled,BRODSTONE MEMORIAL HOSPITAL             ,520 EAST 10TH STREET                    ,187                                     ,SUPERIOR                                ,NE                                      ,68978-0187                              ,NUCKOLLS                                ,,,,,,,,,,25,9125,1378,87,1734,,153.54,,289,19,394,,,,,,,
281316,01-JUL-18,30-JUN-19,Reopened,WEBSTER COUNTY COMMUNITY HOSPITAL       ,6TH & FRANKLIN ST                       ,465                                     ,RED CLOUD                               ,NE                                      ,68970-0465                              ,WEBSTER                                 ,,,,,,,,,,13,4745,326,4,386,,31.66,,49,2,57,,,,,,,
281318,01-JUL-18,30-JUN-19,Settled,MORRILL COUNTY COMMUNITY HOSPITAL       ,1313 S STREET                           ,579                                     ,BRIDGEPORT                              ,NE                                      ,69336-                                  ,MORRILL                                 ,,,,,,,,,,20,7300,578,26,745,,115.97,,96,6,136,,,,,,,
281319,01-OCT-17,30-SEP-18,Settled,JEFFERSON COMMUNITY HEALTH CENTER       ,2200 NORTH H STREET                     ,277                                     ,FAIRBURY                                ,NE                                      ,68352-                                  ,JEFFERSON                               ,,,,,,,,,,17,6205,792,15,1012,,125.59,,149,4,206,,,,,,,
281320,01-OCT-17,30-SEP-18,Settled,MEMORIAL COMMUNITY HEALTH  INC.         ,1423 7TH STREET                         ,,AURORA                                  ,NE                                      ,68818-                                  ,HAMILTON                                ,,,,,,,,,,14,5110,1288,33,1539,,183.53,,148,,210,8,,,,,,
281321,01-JUL-18,30-JUN-19,Settled,MERCYONE OAKLAND MEDICAL CENTER         ,601 EAST 2ND STREET                     ,,OAKLAND                                 ,NE                                      ,68045                                   ,BURT                                    ,,,,,,,,,,16,5840,242,,293,,32.48,,38,,60,,,,,,,
281322,01-JAN-18,31-DEC-18,Settled,SAINT FRANCIS MEMORIAL HOSPITAL         ,430 NORTH MONITOR STREET                ,,WEST POINT                              ,NE                                      ,68788                                   ,DODGE                                   ,,,,,,,,,,25,9125,1491,66,1948,,145.64,,238,16,350,,,,,,,
281323,01-JUL-18,30-JUN-19,Reopened,CHI HEALTH SCHUYLER                     ,104 WEST 17TH STREET                    ,,SCHUYLER                                ,NE                                      ,68661-1396                              ,COLFAX                                  ,,,,,,,,,,25,9125,188,,445,,48.44,,23,,140,,,,,,,
281324,01-MAY-18,30-APR-19,Settled,NEMAHA COUNTY HOSPITAL                  ,2022 13TH STREET                        ,,AUBURN                                  ,NE                                      ,68305-                                  ,NEMAHA                                  ,,,,,,,,,,16,5840,705,3,750,,80.62,,97,1,110,,,,,,,
281325,01-JUL-18,30-JUN-19,Settled,BROWN COUNTY HOSPITAL                   ,945 EAST ZERO                           ,,AINSWORTH                               ,NE                                      ,69210-                                  ,BROWN                                   ,,,,,,,,,,23,8395,600,,1148,,54.13,,21,,34,,,,,,,
281326,01-JUL-18,30-JUN-19,Settled,ANTELOPE MEMORIAL HOSPITAL              ,102 WEST 9TH STREET                     ,,NELIGH                                  ,NE                                      ,68756-                                  ,ANTELOPE                                ,,,,,,,,,,23,8395,771,24,1007,,102.67,,112,8,158,,,,,,,
281327,01-MAY-18,30-APR-19,Settled,COZAD COMMUNITY HOSPITAL                ,300 EAST 12TH STREET                    ,108                                     ,COZAD                                   ,NE                                      ,69130-                                  ,DAWSON                                  ,,,,,,,,,,20,7300,910,43,1249,,78.55,,126,10,190,,,,,,,
281328,01-JAN-18,31-DEC-18,Settled,MERRICK MEDICAL CENTER                  ,1715 26TH STREET                        ,,CENTRAL CITY                            ,NE                                      ,68826-                                  ,MERRICK                                 ,,,,,,,,,,20,7300,1080,27,1196,,76.9,,158,11,189,,,,,,,
281329,01-JUL-18,30-JUN-19,Settled,AVERA ST. ANTHONYS HOSPITAL             ,300 N 2ND STREET                        ,,ONEILL                                  ,NE                                      ,68763-1173                              ,HOLT                                    ,,,,,,,,,,25,9125,2804,23,3854,,181.38,,478,6,782,116,,,,,,
281330,01-OCT-17,30-SEP-18,Settled,WARREN MEMORIAL HOSPITAL                ,905 2ND STREET                          ,,FRIEND                                  ,NE                                      ,68359                                   ,SALINE                                  ,,,,,,,,,,12,4380,663,,1141,,40.19,,32,,44,,,,,,,
281331,01-JUL-18,30-JUN-19,Settled,AVERA CREIGHTON HOSPITAL                ,1503 MAIN STREET                        ,186                                     ,CREIGHTON                               ,NE                                      ,68729                                   ,KNOX                                    ,,,,,,,,,,23,8395,851,,1002,,80.61,,63,,82,1,,,,,,
281332,01-JUL-18,30-JUN-19,Settled,BUTLER COUNTY HEALTH CARE CENTER        ,372 SOUTH 9TH STREET                    ,,DAVID CITY                              ,NE                                      ,68632-2199                              ,BUTLER                                  ,,,,,,,,,,20,7300,1017,84,1631,,102.3,,155,21,277,,,,,,,
281333,01-JUL-18,30-JUN-19,Settled,ROCK COUNTY HOSPITAL                    ,102 EAST SOUTH STREET                   ,,BASSETT                                 ,NE                                      ,68714                                   ,ROCK                                    ,,,,,,,,,,24,8760,359,1,788,,63.42,,55,1,64,,,,,,,
281334,01-OCT-17,30-SEP-18,Settled,BOONE COUNTY HEALTH CENTER              ,723 WEST FAIRVIEW                       ,,ALBION                                  ,NE                                      ,68620-                                  ,BOONE                                   ,,,,,,,,,,25,9125,2737,159,3695,,180.39,,460,46,662,,,,,,,
281335,01-AUG-18,31-JUL-19,Settled,CALLAWAY DISTRICT HOSPITAL              ,211 EAST KIMBALL                        ,100                                     ,CALLAWAY                                ,NE                                      ,68825-0100                              ,CUSTER                                  ,,,,,,,,,,12,4380,454,12,516,,38.89,,134,4,163,,,,,,,
281336,01-OCT-17,30-SEP-18,Settled,YORK GENERAL HOSPITAL INC               ,2222 LINCOLN AVENUE                     ,,YORK                                    ,NE                                      ,68467-                                  ,YORK                                    ,,,,,,,,,,25,9125,1829,211,2699,,225.93,,477,52,773,,,,,,,
