PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
294000,01-JUL-21,30-JUN-22,Settled,NORTHERN NEVADA ADULT MENTAL HEALTH     ,480 GALETTI WAY                         ,,SPARKS                                  ,NV                                      ,89431                                   ,WASHOE                                  ,,,,,,,,,,70,25550,8,420,4756,,167.92,,1,43,70,,,,,,,
294002,01-JUL-21,30-JUN-22,Settled,SOUTHERN NEVADA ADULT MENTAL HEALTH     ,6161 W. CHARLESTON                      ,,LAS VEGAS                               ,NV                                      ,89146                                   ,CLARK                                   ,,,,,,,,,,289,105485,491,,28897,,594.92,,24,,983,,,,,,,
294003,01-NOV-20,19-DEC-21,Settled,WEST HILLS HOSPITAL                     ,1240 EAST 9TH STREET                    ,,RENO                                    ,NV                                      ,89512                                   ,WASHOE                                  ,,,,,,,,,,95,39330,1561,2848,13341,,103.84,,159,268,1906,,,,,,,
294010,01-JAN-21,31-DEC-21,Settled,SPRING MOUNTAIN SAHARA                  ,5640 WEST SAHARA AVENUE                 ,,LAS VEGAS                               ,NV                                      ,89146                                   ,,,,,,,,,,,30,10950,1219,207,8021,,46.6,,155,25,1308,425,,,,,,
294011,01-JAN-21,31-DEC-21,Settled,SPRING MOUNTAIN TREATMENT CENTER        ,7000 WEST SPRING MOUNTAIN ROAD          ,,LAS VEGAS                               ,NV                                      ,89117                                   ,,,,,,,,,,,110,40150,2467,4101,25120,,159.4,,276,513,4152,1878,,,,,,
294012,01-JUL-21,30-JUN-22,As Submitted,SEVEN HILLS BEHAVIORAL INSTITUTE        ,3021 W. HORIZON RIDGE PARKWAY           ,,HENDERSON                               ,NV                                      ,89052-3990                              ,CLARK                                   ,,,,,,,,,,134,48910,1384,2285,22846,,170.14,,170,381,3905,1839,,,,,,
294013,01-JAN-21,31-DEC-21,Settled,DESERT PARKWAY BEHAVIORAL HEALTHCARE    ,3247 S MARYLAND PKWY                    ,,LAS VEGAS                               ,NV                                      ,89109-2412                              ,CLARK                                   ,,,,,,,,,,152,55480,3977,1514,36727,,299.93,,425,197,6177,,,,,,,
294014,01-JAN-21,31-DEC-21,Settled,SANA BEHAVIORAL HEALTH LAS VEGAS        ,5975 WEST TWAIN AVENUE STE. B           ,,LAS VEGAS                               ,NV                                      ,89103                                   ,CLARK                                   ,,,,,,,,,,19,6935,1669,,4773,,29.23,,128,,429,134,,,,,,
294015,01-JAN-21,31-DEC-21,Settled,RENO BEHAVIORAL HEALTHCARE HOSPITAL     ,6940 SIERRA CENTER PKWY                 ,,RENO                                    ,NV                                      ,89511                                   ,WASHOE                                  ,,,,,,,,,,103,37595,1769,2387,21498,,174.78,,260,259,3728,,,,,,,
300001,01-OCT-20,30-SEP-21,As Submitted,CONCORD HOSPITAL  INC.                  ,250 PLEASANT STREET                     ,,CONCORD                                 ,NH                                      ,03301                                   ,MERRIMACK                               ,3879102,,,856413,,,.0688,861890,1010383,206,75190,20555,758,55316,27.45,2907.45,,4126,133,11029,,,,,,290,
300003,01-JUL-21,30-JUN-22,Amended,MARY HITCHCOCK MEMORIAL HOSP            ,1 MEDICAL CENTER DRIVE                  ,,LEBANON                                 ,NH                                      ,03756-0001                              ,GRAFTON                                 ,39242761,,,3355219,,,.1392,8348516,7807297,401,144624,41987,1780,117605,352.08,3778,,5943,120,17377,4165,303,,11,,808,
300005,01-OCT-20,30-APR-21,As Submitted,LAKES REGION GENERAL HOSPITAL           ,80 HIGHLAND STREET                      ,,LACONIA                                 ,NH                                      ,03246                                   ,BELKNAP                                 ,,,,,,,,,,86,18232,3111,17,6712,,857.08,,696,12,1456,177,,,,,,
300005,01-MAY-21,30-SEP-21,As Submitted,CONCORD HOSPITAL - LACONIA              ,80 HIGHLAND STREET                      ,,LACONIA                                 ,NH                                      ,03246                                   ,BELKNAP                                 ,,,,,,,,,,86,13158,2309,13,4829,,810.93,,555,6,1120,,,,,,,
300011,01-JAN-21,31-DEC-21,As Submitted,ST. JOSEPH HOSPITAL                     ,172 KINSLEY ST                          ,,NASHUA                                  ,NH                                      ,03060                                   ,HILLSBOROUGH                            ,,,,,,,,,,160,58400,8641,404,20670,,1042.9,,1846,33,4289,406,3,,,1,226,497
300012,01-JUL-21,30-JUN-22,As Submitted,ELLIOT HOSPITAL                         ,1 ELLIOT WAY                            ,,MANCHESTER                              ,NH                                      ,03103-                                  ,HILLSBOROUGH                            ,,,,1039359,,,.1127,,,215,78475,18558,4799,69274,,1953.3,,3377,136,11156,2118,,,19,,739,
300014,01-MAR-21,28-FEB-22,Amended,FRISBIE MEMORIAL HOSPITAL               ,11 WHITEHALL ROAD                       ,,ROCHESTER                               ,NH                                      ,03867                                   ,,,,,182793,,,.0935,,,58,21170,4729,589,11831,,395.36,,861,99,2415,452,,,,,92,
300017,01-AUG-21,31-JUL-22,Amended,PARKLAND MEDICAL CENTER                 ,1 PARKLAND DRIVE                        ,,DERBY                                   ,NH                                      ,03038-                                  ,ROCKINGHAM                              ,,,,,,,,,,68,24820,7271,272,16727,,369.51,,1538,80,3660,286,257,,29,,688,
300018,01-OCT-20,30-SEP-21,Amended,WENTWORTH DOUGLASS HOSPITAL             ,789 CENTRAL AV                          ,,DOVER                                   ,NH                                      ,03820                                   ,,,,,327415,,,.0519,,,118,43070,13173,1394,36380,,1875.96,,2781,3927,7439,,,,,,,
300019,01-JUL-21,30-JUN-22,Amended,CHESHIRE MEDICAL CENTER                 ,580 COURT STREET                        ,,KEENE                                   ,NH                                      ,03431-                                  ,CHESHIRE                                ,,,,422648,,,.1147,,,86,31390,6936,338,18779,,827.86,,1431,64,4008,832,,,,2,,187
300020,01-JUL-21,30-JUN-22,As Submitted,SOUTHERN NH MEDICAL CENTER              ,8 PROSPECT STREET                       ,2014                                    ,NASHUA                                  ,NH                                      ,03060-                                  ,HILLSBOROUGH                            ,245532,,,391241,,,.0618,123778,69735,117,42705,10394,381,35141,4.16,1015.77,,2400,188,6999,880,195,,3,,374,
300023,01-OCT-20,30-SEP-21,As Submitted,EXETER HOSPITAL  INC.                   ,5 ALUMNI DRIVE                          ,,EXETER                                  ,NH                                      ,03833                                   ,ROCKINGHAM                              ,,,,,,,,,,99,36135,8826,233,21720,,1237.95,,1867,27,4570,370,,,,,,
300029,01-MAR-21,28-FEB-22,Amended,PORTSMOUTH REGIONAL HOSPITAL            ,333 BORTHWICK AVENUE                    ,,PORTSMOUTH                              ,NH                                      ,03801-                                  ,ROCKINGHAM                              ,4067941,,,319955,,,.0327,1251411,539323,154,56210,18324,1745,46797,26.45,824.6,,3190,308,8600,887,87,,87,,1281,
300034,01-OCT-20,30-SEP-21,Amended,CATHOLIC MEDICAL CENTER                 ,100 MCGREGOR STREET                     ,,MANCHESTER                              ,NH                                      ,03102                                   ,HILLSBOROUGH                            ,301789,,,1099261,,,.0725,54059,30236,262,95630,24591,1856,61473,2.29,2022,,4476,147,11704,1579,,,,,,
301300,01-OCT-20,30-SEP-21,Settled,UPPER CONNECTICUT VALLEY HOSPITAL       ,181 CORLISS LANE                        ,,COLEBROOK                               ,NH                                      ,03576                                   ,COOS                                    ,,,,,,,,,,16,5840,780,1,1196,,106.37,,124,1,205,,,,,,,
301301,01-OCT-20,30-SEP-21,As Submitted,COTTAGE HOSPITAL                        ,90 SWIFTWATER ROAD                      ,2001                                    ,WOODSVILLE                              ,NH                                      ,03785-                                  ,GRAFTON                                 ,,,,,,,,,,25,9125,2619,9,3757,,177.86,,262,1,444,,,,,,86,
301302,01-OCT-20,30-SEP-21,As Submitted,LITTLETON REGIONAL HEALTHCARE           ,600 ST. JOHNSBURY ROAD                  ,,LITTLETON                               ,NH                                      ,03561-                                  ,GRAFTON                                 ,,,,,,,,,,25,9125,1684,48,4502,,410.15,,438,10,1317,,,,,,,
301303,01-OCT-20,30-SEP-21,As Submitted,WEEKS MEDICAL CENTER                    ,173 MIDDLE STREET                       ,,LANCASTER                               ,NH                                      ,03584                                   ,COOS                                    ,,,,,,,,,,25,9125,1462,10,2752,,225.02,,228,2,415,,,,,,,
301304,01-JUL-21,30-JUN-22,As Submitted,NEW LONDON HOSPITAL                     ,273 COUNTY ROAD                         ,,NEW LONDON                              ,NH                                      ,03257-4570                              ,MERRIMACK                               ,,,,,,,,,,25,9125,3079,41,5331,,329.23,,342,6,561,,,,,,,
301305,01-JUL-21,30-JUN-22,As Submitted,ALICE PECK DAY MEMORIAL HOSPITAL        ,10 ALICE PECK DAY DRIVE                 ,,LEBANON                                 ,NH                                      ,03766-2900                              ,,,,,,,,,,,24,8760,2836,1,4395,,341.45,,321,18,605,,,,,,,
301306,01-OCT-20,30-APR-21,Settled,FRANKLIN REGIONAL HOSPITAL              ,15 AIKEN AVENUE                         ,,FRANKLIN                                ,NH                                      ,03235-1259                              ,MERRIMACK                               ,,,,,,,,,,25,5300,607,,3762,,108.26,,25,,49,,,,12,,183,
301306,01-MAY-21,30-SEP-21,Settled,CONCORD HOSPITAL - FRANKLIN             ,15 AIKEN AVENUE                         ,,FRANKLIN                                ,NH                                      ,03235-1259                              ,MERRIMACK                               ,,,,,,,,,,25,3825,426,,2198,,106.65,,41,,119,,,,5,,118,
301307,01-OCT-20,30-SEP-21,As Submitted,MEMORIAL HOSPITAL                       ,3073 WHITE MOUNTAIN HIGHWAY             ,,NORTH CONWAY                            ,NH                                      ,03860                                   ,CARROLL                                 ,,,,,,,,,,25,9125,1638,61,4483,,331.14,,459,25,1173,,,,,,,
301308,01-OCT-20,30-SEP-21,Amended,VALLEY REGIONAL HOSPITAL                ,243 ELM STREET                          ,,CLAREMONT                               ,NH                                      ,03743-                                  ,SULLIVAN                                ,,,,,,,,,,25,9125,2048,37,3347,,276.57,,240,6,455,42,,,,,,
301309,01-OCT-20,30-SEP-21,As Submitted,MONADNOCK COMMUNITY HOSPITAL            ,452 OLD STREET ROAD                     ,,PETERBOROUGH                            ,NH                                      ,03458-                                  ,HILLSBOROUGH                            ,,,,,,,,,,25,9125,1395,19,3754,,438.3,,320,7,924,,,,,,,
301310,01-OCT-20,30-SEP-21,As Submitted,ANDROSCOGGIN VALLEY HOSPITAL            ,59 PAGE HILL ROAD                       ,,BERLIN                                  ,NH                                      ,03570-                                  ,COOS                                    ,,,,,,,,,,25,9125,2239,147,4220,,330,,493,38,998,,,,,,,
301311,01-JUL-21,30-JUN-22,As Submitted,SPEARE MEMORIAL HOSPITAL                ,16 HOSPITAL RD                          ,,PLYMOUTH                                ,NH                                      ,03264-                                  ,GRAFTON                                 ,,,,,,,,,,25,9125,1948,97,5105,,269.15,,398,19,1180,,,,,,,
301312,01-OCT-20,30-SEP-21,As Submitted,HUGGINS HOSPITAL                        ,240 SOUTH MAIN STREET                   ,912                                     ,WOLFEBORO                               ,NH                                      ,03894                                   ,CARROLL                                 ,,,,,,,,,,25,9125,1841,236,3227,,414.96,,357,56,682,,,,,,,
303026,01-JUN-21,31-MAY-22,As Submitted,NORTHEAST REHABILITATION HOSPITAL       ,70 BUTLER STREET                        ,,SALEM                                   ,NH                                      ,03079-                                  ,ROCKINGHAM                              ,,,,,,,,,,135,49275,23109,142,41419,,664.2,,1898,7,3137,204,,,,,,
303027,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,254 PLEASANT ST.                        ,,CONCORD                                 ,NH                                      ,03301                                   ,MERRIMACK                               ,,,,,,,,,,50,18250,8643,18,14729,,120.93,,667,1,1166,121,,,,,,
304000,01-JUL-21,30-JUN-22,Settled,NEW HAMPSHIRE HOSPITAL                  ,36 CLINTON ST                           ,,CONCORD                                 ,NH                                      ,03301                                   ,MERRIMACK                               ,,,,,,,,,,184,67160,3559,22374,59486,,515,,250,218,997,,,,,,,
304001,01-JAN-21,31-DEC-21,Settled,HAMPSTEAD HOSPITAL                      ,218 EAST ROAD                           ,,HAMPSTEAD                               ,NH                                      ,03841                                   ,ROCKINGHAM                              ,,,,,,,,,,111,40515,504,,13192,,113.75,,80,,1430,,,,,,,
310001,01-JAN-21,31-DEC-21,Amended,HACKENSACK UNIVERSITY MEDICAL CENTER    ,30 PROSPECT AVENUE                      ,,HACKENSACK                              ,NJ                                      ,07601                                   ,BERGEN                                  ,18704054,,,4394410,,,.1117,4585120,3511407,678,247470,60347,10577,223864,212.99,6135.57,,8855,1066,40402,,,,,,320,
310002,01-JAN-21,31-DEC-21,As Submitted,NEWARK BETH ISRAEL MEDICAL CENTER       ,201 LYONS AVENUE                        ,,NEWARK                                  ,NJ                                      ,07112-2027                              ,ESSEX                                   ,6636997,,,3171327,,,.3518,4288099,1205428,425,155125,17979,11222,111808,176.18,2707.99,,1956,1253,17466,7620,655,,110,,1284,
310003,01-JAN-21,31-DEC-21,Amended,PALISADES MEDICAL CENTER                ,7600 RIVER ROAD                         ,,NORTH BERGEN                            ,NJ                                      ,07047                                   ,HUDSON                                  ,4068392,,,1213310,,,.2482,5294331,1730794,186,67890,8273,2829,31596,80.36,1384.63,,1618,715,6567,,,,,,,
310005,01-JAN-21,31-DEC-21,As Submitted,HUNTERDON MEDICAL CENTER                ,2100 WESCOTT DRIVE                      ,,FLEMINGTON                              ,NJ                                      ,08822                                   ,,1621091,,,292519,,,.0361,1303124,509943,184,67160,15928,1869,39644,18.28,1591.02,,3157,452,8070,1004,,,,,,
310006,01-JAN-21,31-DEC-21,As Submitted,ST. MARYS HOSPITAL - PASSAIC            ,350 BOULEVARD  AVENUE                   ,,PASSAIC                                 ,NJ                                      ,07055-                                  ,PASSAIC                                 ,2077708,,,912000,,,.1988,1311578,579296,144,43920,6698,1456,26294,28.79,684.53,,1297,274,5761,,,,,,247,
310008,01-JAN-21,31-DEC-21,As Submitted,HOLY NAME HOSPITAL                      ,718 TEANECK ROAD                        ,,TEANECK                                 ,NJ                                      ,07666-                                  ,BERGEN                                  ,,,,1027788,,,.1017,,,289,105485,18971,659,57100,,1952,,2998,115,9285,1422,,,12,,526,
310009,01-JAN-21,31-DEC-21,As Submitted,CLARA MAASS MEDICAL CENTER              ,1 CLARA MAASS DRIVE                     ,,BELLEVILLE                              ,NJ                                      ,07109-3550                              ,ESSEX                                   ,,,,1709795,,,.2188,,,280,102200,18760,6039,73834,,1306.44,,2428,586,13505,4342,436,,87,,1133,
310010,01-JUL-21,30-JUN-22,As Submitted,PRINCETON HEALTHCARE SYSTEM             ,ONE PLAINSBORO ROAD                     ,,PLAINSBORO                              ,NJ                                      ,08536                                   ,MIDDLESEX                               ,4426644,,,,,,,1284409,750547,206,75190,22962,1279,60316,37.98,1856.82,,4340,178,14725,633,,,56,,2357,219
310011,01-JAN-21,31-DEC-21,As Submitted,CAPE REGIONAL MEDICAL CENTER            ,TWO STONE HARBOR BOULEVARD              ,,CAPE MAY COURT HOUSE                    ,NJ                                      ,08210                                   ,CAPE MAY                                ,,,,277629,,,.045,,,149,54385,12133,1106,26701,,697.03,,2562,192,6281,954,,,,,,
310012,01-JAN-21,31-DEC-21,As Submitted,THE VALLEY HOSPITAL                     ,223 N. VAN DIEN AVENUE                  ,,RIDGEWOOD                               ,NJ                                      ,07450                                   ,BERGEN                                  ,,,,,,,,,,335,131628,38542,1138,103298,,3201.37,13.92,6787,178,17641,560,,,,,,
310014,01-JAN-21,31-DEC-21,Amended,COOPER UNIVERSITY HOSPITAL              ,ONE COOPER PLAZA                        ,,CAMDEN                                  ,NJ                                      ,08103                                   ,U.S.A.                                  ,19283413,,,6662009,,,.2653,9457505,5499659,564,205951,43979,13400,186283,376.39,5228.9,,7066,1351,33090,10363,,,,,,
310015,01-JAN-21,31-DEC-21,Amended,MORRISTOWN MEDICAL CENTER               ,100 MADISON AVE                         ,,MORRISTOWN                              ,NJ                                      ,07960-6136                              ,MORRIS                                  ,20174029,,,1790179,,,.0362,6000162,4163024,715,260975,69226,12798,205621,239.3,5198.99,,11906,1764,41675,2757,,,,,,
310016,01-JAN-21,31-DEC-21,As Submitted,CHRIST HOSPITAL                         ,176 PALISADES AVENUE                    ,,JERSEY CITY                             ,NJ                                      ,07306                                   ,,617421,,,931692,,,.3066,536288,127740,163,59495,6362,309,38324,21.54,737,,981,119,5617,,,,,,,
310017,01-JAN-21,31-DEC-21,Amended,CHILTON HOSPITAL                        ,97 WEST PARKWAY                         ,,POMPTON PLAINS                          ,NJ                                      ,07444                                   ,MORRIS                                  ,,,,255568,,,.0253,,,200,73000,17324,1529,35608,,1019.48,,3442,197,7954,703,,,,,,
310019,01-JAN-21,31-DEC-21,As Submitted,ST. JOSEPHS UNIVERSITY MEDICAL CENT     ,703 MAIN STREET                         ,,PATERSON                                ,NJ                                      ,07503                                   ,PASSAIC                                 ,7694772,,,4249873,,,.2735,6244872,1829280,678,249657,31632,13309,169969,232.35,4494.05,,3943,2335,26323,8124,,,,6,,335
310021,01-JUL-21,30-JUN-22,As Submitted,ST. FRANCIS - TRENTON                   ,601 HAMILTON AVE.                       ,,TRENTON                                 ,NJ                                      ,08629                                   ,MERCER                                  ,776967,,,735772,,,.3803,928194,632559,134,48910,3617,3507,17371,29.31,642.18,,639,520,3045,818,,,,,,
310022,01-JAN-21,31-DEC-21,As Submitted,WEST JERSEY HEALTH SYSTEM               ,100 BOWMAN DRIVE                        ,,VOORHEES                                ,NJ                                      ,08043                                   ,CAMDEN                                  ,2568500,,,1173591,,,.0578,1366518,667630,587,214255,45106,3247,143994,34.02,3079,,8264,557,30414,,,,,,,
310024,01-JAN-21,31-DEC-21,As Submitted,ROBERT WOOD JOHNSON HOSPITAL @ RAHW     ,865 STONE STREET                        ,,RAHWAY                                  ,NJ                                      ,07065                                   ,UNION                                   ,,,,255992,,,.0605,,,139,50735,8524,699,27389,,583.93,,1580,120,5149,722,,,,,,
310025,01-JAN-21,31-DEC-21,As Submitted,BAYONNE MEDICAL CENTER                  ,29 EAST 29TH STREET                     ,,BAYONNE                                 ,NJ                                      ,07002                                   ,,3478347,,,515014,,,.11,2937019,1167496,131,47815,8211,301,21452,62,647,,1537,39,4004,,,,20,,435,
310027,01-JAN-21,31-DEC-21,Amended,TRINITAS HOSPITAL                       ,225 WILLIAMSON STREET                   ,123                                     ,ELIZABETH                               ,NJ                                      ,07201                                   ,UNION                                   ,1673538,,,1070593,,,.2961,1075210,524726,220,80300,8075,5633,41414,,1772.84,,1238,1458,7756,,,,147,,1655,
310028,01-JAN-21,31-DEC-21,As Submitted,NEWTON MEDICAL CENTER                   ,175 HIGH ST                             ,,NEWTON                                  ,NJ                                      ,07860                                   ,SUSSEX                                  ,,,,202049,,,.0251,,,139,50735,16946,1343,37553,,942.79,,3155,296,7930,889,,,,,377,
310029,01-JAN-21,31-DEC-21,As Submitted,OUR LADY OF LOURDES MED. CTR.           ,1600 HADDON AVENUE                      ,,CAMDEN                                  ,NJ                                      ,08103                                   ,CAMDEN                                  ,3894510,,,2292842,,,.1768,1994583,477779,290,105850,19568,3342,59999,42.51,2616.52,,3404,527,12005,,,,,18,,501
310031,01-JAN-21,31-DEC-21,Settled,DEBORAH HEART AND LUNG CENTER           ,200 TRENTON ROAD                        ,,BROWNS MILLS                            ,NJ                                      ,08015-                                  ,BURLINGTON                              ,4712179,,,,,,,1152547,626723,86,31486,8265,365,21081,32.42,904.66,,1515,54,3838,308,,,,,,
310032,01-JAN-21,31-DEC-21,As Submitted,INSPIRA MEDICAL CENTER VINELAND         ,1505 WEST SHERMAN AVE                   ,,VINELAND                                ,NJ                                      ,08360                                   ,,11902047,,,2123831,,,.173,6204212,2777663,280,102200,23693,6110,81379,168.43,2704.53,,4471,924,15668,4111,,,,,1328,
310034,01-JAN-21,31-DEC-21,Amended,RIVERVIEW MEDICAL CENTER                ,RIVERVIEW PLAZA                         ,,RED BANK                                ,NJ                                      ,07701                                   ,MONMOUTH                                ,,,,462296,,,.0359,,,259,94535,23166,1659,56893,,1381.59,,4511,175,13797,,,,,3,,690
310038,01-JAN-21,31-DEC-21,Amended,ROBERT WOOD JOHNSON UNIVERSITY HOSPI    ,1 ROBERT WOOD JOHNSON PLACE             ,2601                                    ,NEW BRUNSWICK                           ,NJ                                      ,08901-2601                              ,MIDDLESEX                               ,22410619,,,4473778,,,.1428,6506893,2654583,639,233235,51473,8706,188436,262.62,4301.71,,7710,1147,32842,6498,,,,,,
310039,01-JAN-21,31-DEC-21,Amended,RARITAN BAY MEDICAL CENTER              ,530 NEW BRUNSWICK AVE                   ,,PERTH AMBOY                             ,NJ                                      ,08861                                   ,MIDDLESEX                               ,1628222,,,1620205,,,.1932,1939039,555836,303,110595,17354,4074,58379,35.94,1547.24,,3085,440,11552,3389,,,,,,
310040,01-JAN-21,31-DEC-21,As Submitted,HOBOKEN UNIVERSITY MEDICAL CENTER       ,308 WILLOW AVENUE                       ,,HOBOKEN                                 ,NJ                                      ,07030                                   ,,1164287,,,583333,,,.2962,1354922,310283,114,41610,3970,826,19516,39.49,729.5,,665,281,3718,,,,38,,1287,45
310041,01-JAN-21,31-DEC-21,As Submitted,COMMUNITY MEDICAL CENTER                ,99 ROUTE 37S                            ,,TOMS RIVER                              ,NJ                                      ,08755-6423                              ,OCEAN                                   ,1484958,,,,,,,,,413,150745,51872,3669,116408,12.14,1943.73,,8391,459,23278,3873,,,,,,
310044,01-JAN-21,31-DEC-21,As Submitted,CAPITAL HEALTH MED CENTER - HOPEWELL    ,ONE CAPITAL WAY                         ,,HOPEWELL                                ,NJ                                      ,08534-8534                              ,MERCER                                  ,390624,,,772533,,,.1443,207866,180966,203,74095,12075,5057,60204,8.61,2686.65,,2005,1538,11145,,,,,,,
310045,01-JAN-21,31-DEC-21,As Submitted,ENGLEWOOD HOSPITAL & MED CTR            ,350 ENGLE STREET                        ,,ENGLEWOOD                               ,NJ                                      ,07631-                                  ,BERGEN                                  ,6951782,,,1322715,,,.0775,1987859,1456724,274,99589,22961,3589,68791,66.36,2285.63,,4770,691,14711,2102,25,,2,,192,
310047,01-JAN-21,31-DEC-21,As Submitted,SHORE MEMORIAL HOSPITAL                 ,1 E. NEW YORK AVE                       ,,SOMERS POINT                            ,NJ                                      ,08244                                   ,ATLANTIC                                ,,,,615474,,,.0785,,,199,72635,15003,1953,37457,,843.4,,3131,148,7937,1609,,,,,,
310048,01-JAN-21,31-DEC-21,As Submitted,ROBERT WOOD JOHNSON UNIV HOSP @ SOM     ,110 REHILL AVENUE                       ,,SOMERVILLE                              ,NJ                                      ,08876                                   ,SOMERSET                                ,1371831,,,693791,,,.0599,867690,320054,347,126655,25852,1440,70727,20.33,1650.06,,4674,229,14037,1974,,,,,,
310050,01-JAN-21,31-DEC-21,As Submitted,ST. CLARES  HOSPITAL                    ,25 POCONO ROAD                          ,,DENVILLE                                ,NJ                                      ,07834                                   ,,1696685,,,983061,,,.0858,824786,315957,309,112785,17082,3044,52112,22.44,1575.99,,3790,574,13107,,,,,,1523,
310051,01-JAN-21,31-DEC-21,Amended,OVERLOOK MEDICAL CENTER                 ,99 BEAUVIOR                             ,,SUMMIT                                  ,NJ                                      ,07902-0220                              ,UNION                                   ,6442089,,,773289,,,.0442,3873426,3151527,458,167170,29144,3947,95000,77.75,3169.27,,5289,911,21622,2362,,,44,,366,
310052,01-JAN-21,31-DEC-21,Amended,HMH -OCEAN MEDICAL CENTER               ,425 JACK MARTIN BLVD                    ,,BRICK                                   ,NJ                                      ,08724-                                  ,OCEAN                                   ,7915601,,,,,,,3757742,1732846,315,114975,37343,1552,79739,65.36,1890.67,,6475,151,15968,,,,,,,827
310054,01-JAN-21,31-DEC-21,As Submitted,MOUNTAINSIDE HOSPITAL                   ,1 BAY AVENUE                            ,,MONTCLAIR                               ,NJ                                      ,07042-4837                              ,ESSEX                                   ,4542213,,,649003,,,.0768,2955994,1404330,185,67525,13641,496,41683,48.78,1019.72,,2869,104,9216,2256,207,,11,,686,
310057,01-JAN-21,31-DEC-21,As Submitted,MEMORIAL HOSP OF BURLINGTON CTY         ,175 MADISON AVENUE                      ,,MT. HOLLY                               ,NJ                                      ,08060                                   ,BURLINGTON                              ,1074261,,,814023,,,.0917,535351,178971,312,113880,20457,2268,67706,14.65,1337.01,,3613,531,15680,,,,,,1076,
310058,01-JAN-21,31-DEC-21,As Submitted,BERGEN NEW BRIDGE MEDICAL CENTER        ,230 EAST RIDGEWOOD AVENUE               ,,PARAMUS                                 ,NJ                                      ,07652                                   ,BERGEN                                  ,184864,,,389774,,,.4885,412918,63967,127,46355,2092,3415,17034,14.63,950,,366,591,4260,2580,2392,,74,,5453,
310060,01-JUL-21,30-JUN-22,As Submitted,ST LUKES WARREN HOSPITAL                ,185 ROSEBERRY STREET                    ,,PHILLIPSBURG                            ,NJ                                      ,08865                                   ,WARREN                                  ,2089683,,,205862,,,.0452,1284763,1199888,92,33580,8271,653,19488,20.87,642.5,,1724,123,4331,440,,,,,,
310061,01-JAN-21,31-DEC-21,As Submitted,VIRTUA WILLINGBORO HOSPITAL             ,218A SUNSET RD                          ,,WILLINGBORO                             ,NJ                                      ,08046                                   ,BURLINGTON                              ,115176,,,606503,,,.2052,100890,25790,149,54385,7426,1277,26422,1.46,489.57,,1303,208,4468,,,,,,455,
310064,01-JAN-21,31-DEC-21,As Submitted,ATLANTICARE REGIONAL MEDICAL CENTER     ,65 W. JIMMIE LEEDS ROAD                 ,,POMONA                                  ,NJ                                      ,08240-9102                              ,ATLANTIC                                ,3947856,,,3135431,,,.144,1503392,674704,540,197100,37692,6119,127462,73.04,3375.15,3226,7046,1139,25581,,,,,,,
310069,01-JAN-21,31-DEC-21,As Submitted,INSPIRA MEDICAL CENTER ELMER            ,501 FRONT STREET                        ,,ELMER                                   ,NJ                                      ,08318                                   ,,1432022,,,754801,,,.0697,734416,390620,275,100375,22370,2641,65690,19.72,1740.41,,4161,288,13139,2053,,,,,,
310070,01-JAN-21,31-DEC-21,As Submitted,ST. PETERS UNIVERSITY HOSPITAL          ,254 EASTON AVENUE                       ,,NEW BRUNSWICK                           ,NJ                                      ,08903-0591                              ,MIDDLESEX                               ,5586871,,,1327380,,,.1605,2674270,1305038,354,129210,16192,6872,88546,126.1,2447,,2915,563,17400,3867,,,,,,
310073,01-JAN-21,31-DEC-21,Amended,JERSEY SHORE UNIVERSITY MED CTR         ,1945 ROUTE 33                           ,,NEPTUNE                                 ,NJ                                      ,07753                                   ,MONMOUTH                                ,13813470,,,2346599,,,.0619,4501505,1656833,574,209510,60631,6351,164101,150.96,3845.45,,10092,611,32203,,,,,,1089,
310074,01-JAN-21,31-DEC-21,As Submitted,JERSEY CITY MEDICAL CENTER              ,355 GRAND STREET                        ,,JERSEY CITY                             ,NJ                                      ,07302-4321                              ,HUDSON                                  ,3311267,,,2232931,,,.3174,2213847,880555,303,110595,11425,4730,68514,83.49,2017.18,,2046,594,15024,5272,466,,111,,1045,
