PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
280131,01-JAN-19,31-DEC-19,Settled,MIDWEST SURGICAL HOSPITAL               ,7915 FARNAM DRIVE                       ,,OMAHA                                   ,NE                                      ,68114-                                  ,DOUGLAS                                 ,,,,,,,,,,19,6935,940,22,2236,,87.73,,445,18,1227,,,,,,,
280132,01-APR-19,31-MAR-20,Settled,BELLEVUE MEDICAL CENTER                 ,2500 BELLEVUE MEDICAL CENTER            ,,BELLEVUE                                ,NE                                      ,68123-                                  ,SARPY                                   ,,,,,,,,,,58,21129,7439,319,16616,,332.07,,2127,19,5359,391,,,,,,
280133,01-JAN-19,31-DEC-19,Settled,NEBRASKA SPINE HOSPITAL                 ,6901 N. 72ND STREET  STE 20300          ,,OMAHA                                   ,NE                                      ,68122                                   ,DOUGLAS                                 ,,,,,,,,,,34,12410,770,1,2510,,64.19,,276,1,911,31,,,,,,
280134,01-JAN-19,31-DEC-19,Settled,KEARNEY REGIONAL MEDICAL CENTER         ,804 22ND AVE                            ,,KEARNEY                                 ,NE                                      ,68845-2208                              ,,,,,,,,,,,93,33945,8926,33,15620,,658.52,,1935,9,2975,44,,,,,,
281300,01-JAN-19,31-DEC-19,Settled,HARLAN COUNTY HEALTH SYSTEM             ,717 NORTH BROWN                         ,836                                     ,ALMA                                    ,NE                                      ,68920-                                  ,HARLAN                                  ,,,,,,,,,,19,6935,673,,904,,55.78,,53,,60,,,,,,,
281301,01-JUL-19,30-JUN-20,Settled,FILLMORE COUNTY HOSPITAL                ,1900 F STREET                           ,193                                     ,GENEVA                                  ,NE                                      ,68361-                                  ,FILLMORE                                ,,,,,,,,,,20,7320,982,410,1705,,125.98,,172,10,275,,,,1,,160,
281302,01-JUL-19,30-JUN-20,Settled,PAWNEE COUNTY MEMORIAL HOSPITAL         ,600 I STREET                            ,433                                     ,PAWNEE CITY                             ,NE                                      ,68420                                   ,,,,,,,,,,,17,6222,464,,552,,43.33,,29,,32,,,,,,,
281303,01-SEP-19,31-AUG-20,Settled,NIOBRARA VALLEY HOSPITAL                ,HIGHWAY 12 & FIFTH STREET               ,118                                     ,LYNCH                                   ,NE                                      ,68746-                                  ,BOYD                                    ,,,,,,,,,,15,5490,50,,73,,21.17,,7,,7,,,,,,,
281304,01-JUL-19,30-JUN-20,Settled,THAYER COUNTY HEALTH SERVICES           ,120 PARK AVENUE                         ,49                                      ,HEBRON                                  ,NE                                      ,68370                                   ,THAYER                                  ,,,,,,,,,,19,6954,870,58,1172,,107.69,,127,24,190,,,,,,,
281305,01-JUL-19,30-JUN-20,Settled,KIMBALL COUNTY HOSPITAL                 ,505 SOUTH BURG                          ,,KIMBALL                                 ,NE                                      ,69145                                   ,KIMBALL                                 ,,,,,,,,,,15,5490,978,5,1055,,70.97,,124,5,152,,,,,,,
281306,01-JUL-19,30-JUN-20,Settled,KEARNEY COUNTY HEALTH SERVICES          ,727 EAST 1ST STREET                     ,,MINDEN                                  ,NE                                      ,68959-                                  ,KEARNEY                                 ,,,,,,,,,,10,3660,851,8,1032,,57.32,,59,1,71,,,,,,,
281307,01-JUL-19,30-JUN-20,Settled,SAUNDERS COUNTY HEALTH SERVICES         ,1760 CO. RD. J                          ,,WAHOO                                   ,NE                                      ,68066-                                  ,SAUNDERS                                ,,,,,,,,,,16,5856,539,14,653,,139.62,,105,3,140,,,,,,,
281308,01-JUL-19,30-JUN-20,Settled,HENDERSON HEALTH CARE SERVICES          ,1621 FRONT STREET                       ,,HENDERSON                               ,NE                                      ,68371                                   ,YORK                                    ,,,,,,,,,,13,4758,708,38,918,,69.02,,69,7,109,,,,,,,
281309,01-JUL-19,30-JUN-20,Reopened,SYRACUSE AREA HEALTH                    ,2731 HEALTHCARE DR                      ,N                                       ,SYRACUSE                                ,NE                                      ,68446                                   ,OTOE                                    ,,,,,,,,,,10,3660,399,,518,,113.12,,112,,163,1,,,,,,
281310,01-JAN-19,31-DEC-19,Settled,REGIONAL WEST GARDEN COUNTY HOSPITAL    ,1100 WEST 2ND ST                        ,32                                      ,OSHKOSH                                 ,NE                                      ,69154-                                  ,GARDEN                                  ,,,,,,,,,,10,3650,567,7,642,,52.47,,63,1,80,,,,,,,
281311,01-JUL-19,30-JUN-20,Settled,FRANKLIN COUNTY MEMORIAL HOSPITAL       ,1406 Q STREET                           ,315                                     ,FRANKLIN                                ,NE                                      ,68939-0315                              ,FRANKLIN                                ,,,,,,,,,,14,5124,153,1,174,,30.36,,12,1,14,,,,,,,
281312,01-JUL-19,30-JUN-20,Settled,GENOA COMMUNITY HOSPITAL                ,709 EWING AVE                           ,,GENOA                                   ,NE                                      ,68640                                   ,NANCE                                   ,,,,,,,,,,19,6954,562,20,678,,52.19,,45,2,53,,,,,,,
281313,01-JUL-19,30-JUN-20,Settled,GOTHENBURG MEMORIAL HOSP                ,910 20TH STREET                         ,469                                     ,GOTHENBURG                              ,NE                                      ,69138-                                  ,DAWSON                                  ,,,,,,,,,,12,4392,483,97,793,,107.94,,70,23,160,,,,,,,
281314,01-JUL-19,30-JUN-20,Settled,ANNIE JEFFREY MEM. CNTY HLTH. CTR.      ,531 BEEBE                               ,428                                     ,OSCEOLA                                 ,NE                                      ,68651-0428                              ,POLK                                    ,,,,,,,,,,16,5856,266,25,379,,49.9,,46,8,77,,,,,,,
281315,01-MAY-19,30-APR-20,Settled,BRODSTONE MEMORIAL HOSPITAL             ,520 EAST 10TH STREET                    ,187                                     ,SUPERIOR                                ,NE                                      ,68978-0187                              ,NUCKOLLS                                ,,,,,,,,,,25,9150,1696,143,2195,,158.71,,284,22,412,,,,,,,
281316,01-JUL-19,30-JUN-20,Settled,WEBSTER COUNTY COMMUNITY HOSPITAL       ,6TH & FRANKLIN ST                       ,465                                     ,RED CLOUD                               ,NE                                      ,68970-0465                              ,WEBSTER                                 ,,,,,,,,,,13,4758,287,10,340,,28.73,,37,4,43,,,,,,,
281318,01-JUL-19,30-JUN-20,Settled,MORRILL COUNTY COMMUNITY HOSPITAL       ,1313 S STREET                           ,579                                     ,BRIDGEPORT                              ,NE                                      ,69336-                                  ,MORRILL                                 ,,,,,,,,,,20,7320,429,20,708,,125.41,,60,7,99,,,,,,,
281319,01-OCT-18,30-SEP-19,Settled,JEFFERSON COMMUNITY HEALTH CENTER       ,2200 NORTH H STREET                     ,277                                     ,FAIRBURY                                ,NE                                      ,68352-                                  ,JEFFERSON                               ,,,,,,,,,,17,6205,655,5,864,,123.33,,105,3,144,,,,,,,
281320,01-OCT-18,30-SEP-19,Settled,MEMORIAL COMMUNITY HEALTH  INC.         ,S                                       ,,AURORA                                  ,NE                                      ,68818-                                  ,HAMILTON                                ,,,,,,,,,,14,5110,1099,36,1439,,187.08,,164,11,246,,,,,,,
281321,01-JUL-19,30-JUN-20,Settled,MERCYONE OAKLAND MEDICAL CENTER         ,601 EAST 2ND STREET                     ,,OAKLAND                                 ,NE                                      ,68045                                   ,BURT                                    ,,,,,,,,,,16,5856,210,6,294,,37.38,,42,2,62,,,,,,,
281322,01-JAN-19,31-DEC-19,Settled,SAINT FRANCIS MEMORIAL HOSPITAL         ,430 NORTH MONITOR STREET                ,,WEST POINT                              ,NE                                      ,68788                                   ,DODGE                                   ,,,,,,,,,,25,9125,1761,50,2296,,151.77,,205,18,317,,,,,,,
281323,01-JUL-19,30-JUN-20,Settled,CHI HEALTH SCHUYLER                     ,104 WEST 17TH STREET                    ,,SCHUYLER                                ,NE                                      ,68661-1396                              ,COLFAX                                  ,,,,,,,,,,25,9150,190,,509,,47.88,,12,,64,,,,,,,
281324,01-MAY-19,30-APR-20,Settled,NEMAHA COUNTY HOSPITAL                  ,2022 13TH STREET                        ,,AUBURN                                  ,NE                                      ,68305-                                  ,NEMAHA                                  ,,,,,,,,,,16,5856,601,,657,,80.75,,79,,92,,,,,,,
281325,01-JUL-19,30-JUN-20,Settled,BROWN COUNTY HOSPITAL                   ,945 EAST ZERO                           ,,AINSWORTH                               ,NE                                      ,69210-                                  ,BROWN                                   ,,,,,,,,,,23,8418,562,,745,,52.03,,43,,51,,,,,,,
281326,01-JUL-19,30-JUN-20,Settled,ANTELOPE MEMORIAL HOSPITAL              ,102 WEST 9TH STREET                     ,,NELIGH                                  ,NE                                      ,68756-                                  ,ANTELOPE                                ,,,,,,,,,,23,8418,1184,8,1389,,96.56,,120,4,142,,,,,,,
281327,01-MAY-19,30-APR-20,Settled,COZAD COMMUNITY HOSPITAL                ,300 EAST 12TH STREET                    ,108                                     ,COZAD                                   ,NE                                      ,69130-                                  ,DAWSON                                  ,,,,,,,,,,20,7320,894,33,1200,,147.53,,126,7,200,,,,,,,
281328,01-JAN-19,31-DEC-19,Settled,MERRICK MEDICAL CENTER                  ,1715 26TH STREET                        ,,CENTRAL CITY                            ,NE                                      ,68826-                                  ,MERRICK                                 ,,,,,,,,,,20,7300,761,28,885,,82.88,,120,8,154,,,,,,,
281329,01-JUL-19,30-JUN-20,Settled,AVERA ST. ANTHONYS HOSPITAL             ,300 N 2ND STREET                        ,,ONEILL                                  ,NE                                      ,68763-1173                              ,HOLT                                    ,,,,,,,,,,25,9150,2246,123,3065,,175.5,,372,,629,202,,,,,,
281330,01-OCT-18,30-SEP-19,Settled,WARREN MEMORIAL HOSPITA                 ,905 2ND ST                              ,,FRIEND                                  ,NE                                      ,68359                                   ,,,,,,,,,,,19,6935,338,,802,,37.4,,10,,14,,,,,,,
281331,01-JUL-19,30-JUN-20,Settled,AVERA CREIGHTON HOSPITAL                ,1503 MAIN STREET                        ,186                                     ,CREIGHTON                               ,NE                                      ,68729                                   ,KNOX                                    ,,,,,,,,,,23,8418,708,5,1073,,67.58,,66,1,92,2,,,,,,
281332,01-JUL-19,30-JUN-20,Settled,BUTLER COUNTY HEALTH CARE CENTER        ,372 SOUTH 9TH STREET                    ,,DAVID CITY                              ,NE                                      ,68632-2199                              ,BUTLER                                  ,,,,,,,,,,20,7320,809,131,1382,,107.7,,128,27,251,,,,,,,
281333,01-JUL-19,30-JUN-20,Settled,ROCK COUNTY HOSPITAL                    ,102 EAST SOUTH STREET                   ,,BASSETT                                 ,NE                                      ,68714                                   ,ROCK                                    ,,,,,,,,,,24,8784,335,,867,,66.1,,52,,59,,,,,,,
281334,01-OCT-18,30-SEP-19,Settled,BOONE COUNTY HEALTH CENTER              ,723 WEST FAIRVIEW                       ,,ALBION                                  ,NE                                      ,68620-                                  ,BOONE                                   ,,,,,,,,,,25,9125,2671,122,3336,,185.61,,426,26,583,,,,,,,
281335,01-AUG-19,31-JUL-20,Settled,CALLAWAY DISTRICT HOSPITAL              ,211 EAST KIMBALL                        ,100                                     ,CALLAWAY                                ,NE                                      ,68825-0100                              ,CUSTER                                  ,,,,,,,,,,12,4392,368,6,421,,40.14,,109,4,125,,,,,,,
281336,01-OCT-18,30-SEP-19,Settled,YORK GENERAL HOSPITAL INC               ,2222 LINCOLN AVENUE                     ,,YORK                                    ,NE                                      ,68467-                                  ,YORK                                    ,,,,,,,,,,25,9125,1803,199,2711,,226.76,,478,45,773,,,,,,,
281338,01-JUL-19,30-JUN-20,Settled,HOWARD COUNTY MEDICAL CENTER            ,1113 SHERMAN STREET                     ,406                                     ,SAINT PAUL                              ,NE                                      ,68873-0406                              ,HOWARD                                  ,,,,,,,,,,10,3660,593,20,786,,92.24,,86,6,136,,,,,,,
281339,01-OCT-18,30-SEP-19,Settled,MEMORIAL HEALTH CARE SYSTEMS            ,300 NORTH COLUMBIA AVENUE               ,,SEWARD                                  ,NE                                      ,68434-                                  ,SEWARD                                  ,,,,,,,,,,24,8760,2660,,3152,,158.2,,275,,388,14,,,,,,
281340,01-MAR-19,29-FEB-20,Settled,DUNDY COUNTY HOSPITAL                   ,1313 NORTH CHEYENNE STREET              ,,BENKELMAN                               ,NE                                      ,69021-3074                              ,DUNDY                                   ,,,,,,,,,,14,5124,596,5,732,,61.67,,79,2,113,,,,,,,
281341,01-OCT-18,30-SEP-19,Settled,CHADRON COMMUNITY HOSPITAL              ,825 CENTENNIAL DRIVE                    ,,CHADRON                                 ,NE                                      ,69337-9400                              ,DAWES                                   ,,,,,,,,,,25,9125,897,232,1850,,179.39,,146,54,383,,,,,,,
281342,01-JUL-19,30-JUN-20,As Submitted,SAINT MARYS HOSPITAL                    ,1301 GRUNDMAN BLVD                      ,,NEBRASKA CITY                           ,NE                                      ,68410-3319                              ,OTOE                                    ,,,,,,,,,,18,6588,483,,1412,,98.3,,53,,245,71,,,,,,
281343,01-JUL-19,30-JUN-20,Settled,WEST HOLT MEMORIAL HOSPITAL             ,406 WEST NEELY STREET                   ,,ATKINSON                                ,NE                                      ,68713-0200                              ,HOLT                                    ,,,,,,,,,,17,6222,414,10,451,,80.56,,64,3,80,,,,,,,
281344,01-APR-19,31-MAR-20,Settled,CHERRY COUNTY HOSPITAL                  ,510 NORTH GREEN STREET                  ,410                                     ,VALENTINE                               ,NE                                      ,69201-                                  ,CHERRY                                  ,,,,,,,,,,25,9150,996,341,1697,,91.68,,169,95,361,,,,,,,
281345,01-JAN-19,31-DEC-19,Settled,PROVIDENCE MEDICAL CENTER               ,1200 PROVIDENCE ROAD                    ,,WAYNE                                   ,NE                                      ,68787-1299                              ,WAYNE                                   ,,,,,,,,,,21,7665,988,14,1675,,168.88,,162,1,306,20,,,,,,
281346,01-JUL-19,30-JUN-20,Settled,CHI HEALTH PLAINVIEW                    ,704 N 3RD STREET                        ,489                                     ,PLAINVIEW                               ,NE                                      ,68769-                                  ,PIERCE                                  ,,,,,,,,,,15,5490,385,,573,,43.61,,61,,66,,,,,,,
281347,01-JUL-19,30-JUN-20,Settled,OSMOND GENERAL HOSPITAL                 ,402 NORTH MAPLE                         ,,OSMOND                                  ,NE                                      ,68765-                                  ,PIERCE                                  ,,,,,,,,,,20,7320,649,7,1917,,49.05,,67,,85,,,,,,,
281348,01-MAY-19,30-APR-20,Settled,TRI VALLEY HEALTH SYSTEM                ,WEST HIGHWAY 6 AND 34                   ,488                                     ,CAMBRIDGE                               ,NE                                      ,69022-                                  ,FURNAS                                  ,,,,,,,,,,20,7320,1317,55,1518,,111.9,,95,30,162,,,,,,,
281349,01-JUL-19,30-JUN-20,Settled,PENDER COMMUNITY HOSPITAL DISTRICT      ,100 HOSPITAL DRIVE                      ,100                                     ,PENDER                                  ,NE                                      ,68047                                   ,THURSTON                                ,,,,,,,,,,21,7686,1066,252,1874,,118.5,,132,50,328,,,,,,,
281350,01-JUL-19,30-JUN-20,Settled,JOHNSON COUNTY HOSPITAL                 ,202 HIGH STREET                         ,,TECUMSEH                                ,NE                                      ,68450                                   ,JOHNSON                                 ,,,,,,,,,,18,6588,751,5,833,,79.09,,116,1,139,,,,,,,
281351,01-JUL-19,30-JUN-20,Settled,CHASE COUNTY COMMUNITY HOSPITAL         ,600 WEST 12TH STREET                    ,819                                     ,IMPERIAL                                ,NE                                      ,69033-                                  ,CHASE                                   ,,,,,,,,,,20,7320,430,2,479,,67.96,,80,1,97,,,,,,,
281352,01-AUG-19,31-JUL-20,Settled,COMMUNITY MEDICAL CENTER  INC.          ,3307 BARADA STREET                      ,399                                     ,FALLS CITY                              ,NE                                      ,68355                                   ,RICHARDSON                              ,,,,,,,,,,24,8784,1727,40,2104,,139.52,,350,15,483,,,,,,,
281353,01-JUL-19,30-JUN-20,Settled,VALLEY COUNTY HEALTH SYSTEM             ,2707 L STREET                           ,,ORD                                     ,NE                                      ,68862-                                  ,VALLEY                                  ,,,,,,,,,,16,5856,1349,2,1525,,126.51,,138,2,177,,,,,,,
281354,01-JAN-19,31-DEC-19,Settled,CRETE AREA MEDICAL CENTER               ,2910 BETTEN DRIVE                       ,,CRETE                                   ,NE                                      ,68333-                                  ,SALINE                                  ,,,,,,,,,,24,8760,318,204,673,,122.32,,79,60,194,,,,,,,
281355,01-JAN-19,31-DEC-19,Settled,OGALLALA COMMUNITY HOSPITAL             ,2601 NORTH SPRUCE                       ,,OGALLALA                                ,NE                                      ,69153-                                  ,KEITH                                   ,,,,,,,,,,18,6570,585,116,872,,89.55,,127,35,255,,,,,,,
281356,01-JUL-19,30-JUN-20,Settled,PERKINS COUNTY HEALTH SERVICES          ,902 CENTRAL AVENUE                      ,,GRANT                                   ,NE                                      ,69140-                                  ,PERKINS                                 ,,,,,,,,,,20,7320,1158,87,1697,,155.04,,167,25,290,,,,,,,
281357,01-JAN-19,31-DEC-19,Settled,SIDNEY REGIONAL MEDICAL CENTER          ,1000 POLE CREEK CROSSING                ,,SIDNEY                                  ,NE                                      ,69162-                                  ,CHEYENNE                                ,,,,,,,,,,19,6935,1412,125,1999,,231.62,,281,50,520,,,,,,,
281358,01-JUL-19,30-JUN-20,Settled,GORDON MEMORIAL HOSPITAL DISTRICT       ,300 E 8TH STREET                        ,,GORDON                                  ,NE                                      ,69343                                   ,SHERIDAN                                ,,,,,,,,,,25,9150,622,7,858,,82.36,,90,9,133,,,,,,,
281359,01-JAN-19,31-DEC-19,Reopened,MEMORIAL COMMUNITY HOSPITAL             ,810 N 22ND ST                           ,250                                     ,BLAIR                                   ,NE                                      ,68008                                   ,WASHINGTON                              ,,,,,,,,,,21,7665,458,,944,,203.16,,131,,253,,,,,,,
281360,01-JUL-19,30-JUN-20,Settled,BOX BUTTE GENERAL HOSPITAL              ,2101 BOX BUTTE AVENUE                   ,810                                     ,ALLIANCE                                ,NE                                      ,69301                                   ,BOX BUTTE                               ,,,,,,,,,,25,9150,2157,127,2753,,238.52,,321,98,518,,,,,,,
281361,01-JUL-19,30-JUN-20,Reopened,LEXINGTON REGIONAL HEALTH CENTER        ,1201 N ERIE STREET                      ,980                                     ,LEXINGTON                               ,NE                                      ,68850                                   ,DAWSON                                  ,,,,,,,,,,25,9150,1183,276,2148,,179.93,,160,77,446,,,,,,,
281362,01-JAN-19,31-DEC-19,Settled,PHELPS MEMORIAL HEALTH CENTER           ,1215 TIBBALS                            ,630                                     ,HOLDREGE                                ,NE                                      ,68949-                                  ,PHELPS                                  ,,,,,,,,,,25,9125,2858,295,3850,,224.25,,562,73,889,,,,,,,
281363,01-JUL-19,30-JUN-20,Settled,COMMUNITY HOSPITAL ASSOCOCIATION        ,1301 EAST H STREET                      ,1328                                    ,MCCOOK                                  ,NE                                      ,69001-1328                              ,RED WILLOW                              ,,,,,,,,,,25,9150,2141,128,3196,,245.88,,474,95,781,,,,,,,
281364,01-OCT-18,30-SEP-19,Settled,BEATRICE COMMUNITY HOSPITAL             ,4800 HOSPITAL PARKWAY                   ,,BEATRICE                                ,NE                                      ,68310-                                  ,GAGE                                    ,,,,,,,,,,25,9125,2491,422,4578,,354.14,,560,48,926,,,,,,,
281365,01-OCT-18,30-SEP-19,Settled,JENNIE M. MELHAM MEMORIAL MED CENTER    ,145 E. MEMORIAL DRIVE                   ,,BROKEN BOW                              ,NE                                      ,68822-                                  ,CUSTER                                  ,,,,,,,,,,23,8395,708,34,852,,85.4,,186,9,236,,,,,,,
282000,01-JUL-19,30-JUN-20,Settled,MADONNA REHABILITATION LTC HOSPITAL     ,5401 SOUTH STREET                       ,,LINCOLN                                 ,NE                                      ,68506-2134                              ,LANCASTER                               ,,,,,,,,,,86,31476,8508,,13338,,107.42,,259,,410,2,,,,,,
282001,01-JUL-19,30-JUN-20,Reopened,SSH - OMAHA  INC.                       ,1870 SOUTH 75TH STREET                  ,,OMAHA                                   ,NE                                      ,68124                                   ,DOUGLAS                                 ,,,,,,,,,,52,19032,7155,,10331,,96.1,,285,,380,,,,,,,
282002,01-FEB-19,31-JAN-20,Settled,SSH - LINCOLN                           ,2300 SOUTH 16TH STREET  7TH FLOOR       ,,LINCOLN                                 ,NE                                      ,68506                                   ,LANCASTER                               ,,,,,,,,,,24,8760,4898,,6873,,61.37,,172,,244,1,,,,,,
282003,01-JUL-19,30-JUN-20,Settled,MADONNA REHAB HOSPITAL OMAHA LTC        ,17500 BURKE STREET                      ,,OMAHA                                   ,NE                                      ,68118-2244                              ,DOUGLAS                                 ,,,,,,,,,2,48,17568,7729,,11392,.33,84.84,,296,,438,,,,,,,
283025,01-JUL-19,30-JUN-20,Settled,MADONNA REHABILITATION HOSPITAL         ,5401 SOUTH STREET                       ,,LINCOLN                                 ,NE                                      ,68506-2134                              ,LANCASTER                               ,,,,,,,,,1440,61,22234,3683,,18126,1.25,158.42,,181,,609,82,,,,,,
283026,01-JUL-19,30-JUN-20,Settled,MADONNA REHABILITATION HOSPITAL OMAH    ,17500 BURKE STREET                      ,,OMAHA                                   ,NE                                      ,68118-2244                              ,DOUGLAS                                 ,,,,,,,,,1214,62,22077,3712,,15709,3.36,108.03,,230,,804,103,,,,,,
283300,01-JAN-19,31-DEC-19,Settled,BOYS TOWN NATIONAL RESEARCH HOSPITAL    ,14000 BOYS TOWN HOSPITAL RD             ,148                                     ,OMAHA                                   ,NE                                      ,68010-7513                              ,DOUGLAS                                 ,,,,,,,,,,77,23593,,482,1350,,815.21,,,153,463,,,,,,,
283301,01-JAN-19,31-DEC-19,Reopened,CHILDRENS HOSPITAL & MEDICAL CENTER     ,8200 DODGE STREET                       ,,OMAHA                                   ,NE                                      ,68114-4113                              ,DOUGLAS                                 ,,,,,,,,,1385,145,52925,55,12588,36778,60.6,2144.82,,5,1572,4358,,,,,,,
284003,01-JUL-19,30-JUN-20,Settled,LINCOLN REGIONAL CENTER                 ,FOLSOM & PROSPECTOR                     ,,LINCOLN                                 ,NE                                      ,68509-4949                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284009,01-JUL-19,30-JUN-20,Settled,DOUGLAS COUNTY HOSPITAL                 ,4102 WOOLWORTH AVENUE                   ,,OMAHA                                   ,NE                                      ,68105-                                  ,DOUGLAS                                 ,,,,,,,,,,16,5856,808,785,3716,,125,,117,223,800,,,,,,,
290001,01-JUL-19,30-JUN-20,As Submitted,RENOWN REGIONAL MEDICAL CENTER          ,1155 MILL STREET                        ,,RENO                                    ,NV                                      ,89502                                   ,WASHOE                                  ,3971986,,,3984011,,,.1683,1439935,632138,643,235338,47362,22632,176662,76.23,3358.12,,8022,3291,30860,4707,,,,,,
290003,01-FEB-19,31-JAN-20,As Submitted,SUNRISE HOSPITAL AND MEDICAL CENTER     ,3186 MARYLAND PARKWAY                   ,,LAS VEGAS                               ,NV                                      ,89109-2317                              ,CLARK                                   ,1562412,,,7556059,,,.3719,586423,75947,604,204864,36899,34879,192520,30.59,2525.92,,6291,5173,32734,9647,,,,84,,1039
290005,01-JAN-19,31-DEC-19,Settled,NORTH VISTA HOSPITAL                    ,1409 EAST LAKE MEAD BLVD                ,,NORTH LAS VEGAS                         ,NV                                      ,89030                                   ,CLARK                                   ,,,,2966012,,,.5157,,,137,50005,10054,15033,33606,,544.89,,2215,2497,7329,,,,127,,1205,
290007,01-JUL-19,30-JUN-20,As Submitted,UNIVERSITY MEDICAL CENTER               ,1800 W CHARLESTON BLVD                  ,,LAS VEGAS                               ,NV                                      ,89102                                   ,CLARK                                   ,5638984,,,3324501,,,.3543,3894788,1059467,498,182268,18225,20913,118028,221.14,3456.23,,2875,4009,22271,6074,,,,,,
290008,01-JUL-19,30-JUN-20,Settled,NORTHEASTERN NEVADA REGIONAL HOSPITA    ,2001 ERRECART BOULEVARD                 ,,ELKO                                    ,NV                                      ,89801                                   ,ELKO                                    ,,,,122071,,,.1166,,,59,21594,1498,829,3955,,240.13,,550,329,1592,7,,,,,,
290009,01-JAN-19,31-DEC-19,Amended,ST MARYS REGIONAL MEDICAL CENTER        ,235 WEST SIXTH STREET                   ,,RENO                                    ,NV                                      ,89503-4548                              ,WASHOE                                  ,,,,2630820,,,.171,,,238,86870,19314,8239,62107,,1329.57,,4361,853,13171,,,,158,,414,
290012,01-JUL-19,30-JUN-20,As Submitted,ST. ROSE DOMINICAN - DELIMA             ,102 EAST LAKE MEAD DRIVE                ,,HENDERSON                               ,NV                                      ,89015                                   ,CLARK                                   ,,,,11103,,,.1036,,,10,3660,464,127,1350,,125.17,,65,30,280,53,,,,,,
290019,01-JAN-19,31-DEC-19,Settled,CARSON TAHOE REGIONAL HEALTHCARE        ,1600 MEDICAL PARKWAY                    ,,CARSON CITY                             ,NV                                      ,89702                                   ,CARSON CITY                             ,,,,1593784,,,.1287,,,175,63875,20049,11681,47277,,1189.81,,4862,1926,10899,,,,468,,970,
290021,01-JAN-19,31-DEC-19,Settled,VALLEY HOSPITAL MEDICAL CENTER          ,620 SHADOW LANE                         ,,LAS VEGAS                               ,NV                                      ,89106                                   ,LAS VEGAS                               ,6525959,,,3046527,,,.3251,3430434,529398,281,102565,20232,21902,87039,81.7,1378.25,,3391,2913,15266,2729,,,,2,,368
290022,01-JAN-19,31-DEC-19,Settled,DESERT SPRINGS HOSPITAL MEDICAL CNTR    ,2075 EAST FLAMINGO ROAD                 ,,LAS VEGAS                               ,NV                                      ,89119                                   ,LAS VEGAS                               ,181869,,,1285553,,,.1604,,,201,73365,15951,4492,61005,2.28,1005.33,,3094,828,12696,2287,,,233,12,695,305
290032,01-JAN-19,31-DEC-19,Settled,NORTHERN NEVADA MEDICAL CENTER          ,2375 EAST PRATER WAY                    ,,SPARKS                                  ,NV                                      ,89431                                   ,WASHOE                                  ,,,,181926,79457,,.0599,,,80,29200,6677,1002,15537,,469.23,,1650,255,4296,338,,,,3,273,117
290039,01-JAN-19,31-DEC-19,As Submitted,MOUNTAIN VIEW HOSPITAL                  ,3100 N. TENAYA WAY                      ,,LAS VEGAS                               ,NV                                      ,89128                                   ,CLARK                                   ,16476203,,,3547737,,,.1554,6680311,1178962,363,132495,41069,12762,114342,123.33,1603.09,,7775,,22844,4087,,,,,,981
290041,01-JAN-19,31-DEC-19,Settled w/Audit,SUMMERLIN HOSPITAL MEDICAL CENTER       ,657 TOWN CENTER DRIVE                   ,,LAS VEGAS                               ,NV                                      ,89114                                   ,LAS VEGAS                               ,245946,,,1922862,,,.1791,135293,26711,390,142350,21274,9117,114979,5.61,1709.79,,4189,1413,23438,6164,,,,143,,773
290042,01-JAN-19,31-DEC-19,Settled,THI - HARMON MEDICAL HOSP               ,2170 E HARMON AVE                       ,,LAS VEGAS                               ,NV                                      ,89119                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290045,01-JUL-19,30-JUN-20,As Submitted,ST. ROSE DOMINICAN - SIENA              ,3001 ST ROSE PARKWAY                    ,,HENDERSON                               ,NV                                      ,89052                                   ,CLARK                                   ,1674977,,,1655594,,,.096,430895,119234,326,119316,26106,7511,93809,9.58,1799.62,,5375,780,19068,1930,,,,,,
